レースコード,レース場,レース回,天気,風向,風速,波の高さ,スタンド距離,枠,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター2連対率,ボート2連対率,展示タイム,順位,結果,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240625HWJ08,平和島,08R,曇り,追い風,3.0,3.0,37.0,3,54,B1,5.36,33.71,4.96,31.31,0.0,0.0,6.97,4,0,0,0.5571001140903213,0.48636887075335566,0.3173353431483712,0.22485112792605114,-0.6426551722507808,-0.4082482904638631,-0.2851329742561096
20240625HWJ09,平和島,09R,曇り,追い風,3.0,3.0,37.0,3,53,B1,4.62,23.16,3.17,16.67,0.0,85.71,6.9,1,1,1,-0.569310230035037,-1.062204323574364,-0.37214427002815975,-0.541333116210942,-0.408248290463863,1.7350584199912789,-0.5903260526902445
20240625HWJ10,平和島,10R,曇り,追い風,3.0,3.0,37.0,3,52,A2,5.45,38.24,6.3,45.05,0.0,42.86,6.92,3,0,1,-0.18456116888275623,0.15337416543698235,0.6547022705562103,0.7698659330977388,-1.1640062384818006,1.5569777493815944,-0.9630868246861556
20240625HWJ11,平和島,11R,曇り,追い風,1.0,3.0,37.0,3,55,B1,6.1,42.86,4.77,34.62,0.0,16.67,6.86,5,0,0,0.150678814943948,0.10106639495788165,-0.11539073119815502,-0.056408014924505576,-0.8777273836784002,-0.33434579957784777,-0.9486832980504961
20240625HWJ12,平和島,12R,曇り,追い風,3.0,3.0,37.0,3,52,A1,7.04,54.4,6.47,45.16,0.0,0.0,6.87,2,0,1,1.0924208947975245,0.8267960606079138,0.5560493601098863,0.1172237519777732,-0.8476284736486128,-0.4082482904638631,-0.5345224838248619
20240625EDG01,江戸川,01R,曇り,追い風,5.0,15.0,37.1,3,53,B1,4.05,20.65,3.54,11.11,48.0,33.33,6.84,6,0,0,0.3539850151386007,0.44324143215727096,0.5807006578571132,0.0957539676848398,1.0720555984292675,-0.7785403328985266,-0.46206968997251857
20240625EDG02,江戸川,02R,晴,追い風,7.0,20.0,37.1,3,52,B1,5.24,28.04,4.74,31.58,38.46,16.67,6.88,5,0,0,0.16356532614952812,-0.2716962522688485,0.5093897143955056,0.700692662943946,-0.003500536844150421,-0.9309037713056829,0.09398894754961196
20240625EDG03,江戸川,03R,晴,追い風,8.0,20.0,37.1,3,55,B1,4.98,26.5,4.14,22.45,19.23,44.44,6.96,3,0,1,0.1719900629851753,-0.17338738605478957,-0.1976972140139865,-0.1944702992526027,-0.9517483418395251,1.1291504066582745,0.03761419135190498
20240625EDG04,江戸川,04R,曇り,追い風,7.0,20.0,37.1,3,58,B1,5.71,39.62,4.0,21.05,46.15,26.92,6.97,2,0,1,0.561877685381947,0.7239161892146716,-1.6237595484015355,-1.602288977334864,1.2046386780555776,-0.1789610620958049,-1.2258819505008225
20240625EDG05,江戸川,05R,曇り,追い風,7.0,20.0,37.1,3,52,A2,5.97,41.59,7.17,66.67,29.17,37.5,7.11,3,0,1,0.5068723583420984,0.5735925898425397,1.0751867774845814,1.5897368364164621,-0.35160279480078693,0.6312635882007244,-0.30933872194706413
20240625EDG06,江戸川,06R,曇り,追い風,7.0,20.0,37.1,3,51,B1,4.64,24.36,4.86,14.29,29.63,23.08,6.96,6,0,0,-0.4414424517156426,-0.5544521921977676,-0.5933918533112637,-1.365920244392679,-0.40024057189558493,-0.6503632574266937,0.5447094558424653
20240625EDG07,江戸川,07R,曇り,追い風,6.0,20.0,37.1,3,54,A1,6.54,49.04,6.93,60.71,24.0,37.04,6.82,1,1,1,1.1803614554810982,1.299513132971524,1.5850546864444983,1.6353697762602153,-1.4201459516323316,0.12089686224191559,-0.1341104451964637
20240625EDG08,江戸川,08R,晴,追い風,7.0,20.0,37.1,3,53,A2,6.28,47.06,6.67,55.56,44.44,53.85,6.85,5,0,0,0.49705407702022525,0.48437017958441064,1.0792005877195432,1.0632235073222582,0.5961436652224041,1.4998783434184988,0.22218930772567477
20240625EDG09,江戸川,09R,晴,追い風,7.0,20.0,37.1,3,53,B1,4.28,18.81,5.23,34.62,36.0,29.63,6.96,6,0,0,-0.9043064923087145,-1.0796856816765323,0.26295551327199396,0.14573591399759211,0.14749262323294082,-0.8450967828121432,0.9808886953861932
20240625EDG10,江戸川,10R,曇り,追い風,7.0,20.0,37.1,3,52,B1,5.35,36.0,2.8,10.0,46.88,48.0,6.98,3,0,1,-0.09613497425767507,0.07015395296339347,-1.311620114072515,-1.1945264435519065,1.35562242120909,0.6212639583602304,-0.8317652519820029
20240625EDG11,江戸川,11R,晴,追い風,8.0,20.0,37.1,3,53,B1,5.51,38.68,5.05,34.21,19.05,21.74,7.1,6,0,0,-0.38873982811833613,-0.1676009617273493,-0.36239930745166,-0.13933234268981584,-1.3915526356334524,0.6977438121740934,-0.03233554731627253
20240625EDG12,江戸川,12R,曇り,追い風,7.0,10.0,37.1,3,56,A1,5.9,41.51,5.41,40.74,24.0,31.03,7.18,4,0,0,-0.5417949391711985,-0.5164414883894237,-1.771227960758144,-0.5507890224941623,-0.6086443359155245,-0.10274899385610226,0.15598365376958542
20240625KRY01,桐生,01R,曇り,左横風,3.0,2.0,47.0,3,43,B1,4.79,31.3,2.93,11.11,47.83,30.19,6.75,1,1,1,0.3095449427788186,0.5628463811706054,-1.4879762606711806,-0.8831323652166492,1.7641788207388018,-0.09289296534707207,-0.6754290336978729
20240625KRY02,桐生,02R,曇り,左向かい風,3.0,2.0,47.0,3,46,B1,5.62,35.34,5.83,38.89,34.65,31.97,6.95,1,1,1,0.7997084862509235,0.8060297576339388,1.04971526112392,1.204226945053573,-0.28233574530832717,-0.6511951188749536,1.0568483556174684
20240625KRY03,桐生,03R,晴,左向かい風,1.0,1.0,47.0,3,46,B1,5.82,42.68,7.02,62.35,36.17,34.68,6.75,2,0,1,0.6907381449203247,0.903798313177998,0.9815710444151052,0.9819721990694659,0.3853582283841954,0.7472542362466333,-0.8555794590449328
20240625KRY04,桐生,04R,曇り,左向かい風,3.0,2.0,47.0,3,46,B2,4.69,26.32,5.33,33.33,29.63,33.61,6.81,1,1,1,-0.21121906305216728,-0.3323594260212319,0.2470561539009725,0.16205581553691498,-0.7758600567560398,0.19404267405757367,-0.12814195740641782
20240625KRY05,桐生,05R,曇り,左横風,1.0,1.0,47.0,3,46,A2,5.49,38.24,6.5,37.5,30.84,39.02,6.81,2,0,1,0.8541539885729453,1.007135452621085,0.987383792973345,0.9097974995112685,-1.0966182021603268,0.9741414190265703,0.5449520055787759
20240625KRY06,桐生,06R,曇り,左向かい風,2.0,1.0,47.0,3,45,B2,2.55,4.55,0.0,0.0,34.78,38.98,6.78,4,0,0,-0.5128079786977519,-0.5962210892248151,-0.9625953425636322,-0.6320541442752479,0.1727232217833318,1.4552839378153108,-1.235747853745744
20240625KRY07,桐生,07R,曇り,追い風,2.0,1.0,47.0,3,46,A1,6.25,43.18,8.05,76.92,32.26,29.81,6.81,1,1,1,1.2163380808856894,1.145461065660291,1.8339547957033178,1.8306966259566406,-0.8171919789730591,0.1762961191362119,0.0
20240625KRY08,桐生,08R,曇り,左追い風,2.0,1.0,47.0,3,44,B1,5.08,33.33,4.74,27.78,37.7,36.36,6.7,6,0,0,0.15689420858912617,0.19346672253515004,0.12593555368358875,-0.05044577651836871,0.5124549539514406,1.1721966686664345,-1.6407020630591764
20240625KRY09,桐生,09R,曇り,左追い風,1.0,1.0,47.0,3,47,B1,5.42,40.0,4.4,40.0,42.98,31.09,6.78,2,0,1,0.41454813489313425,0.8270225976206164,-0.3500999562982027,0.44597299099118026,0.8578068967568332,-0.6639714897735179,-0.6187753088827007
20240625KRY10,桐生,10R,曇り,左追い風,1.0,1.0,47.0,3,47,A1,6.93,52.26,6.67,50.0,30.48,31.4,6.83,2,0,1,1.6730210652101318,1.6246881238758146,0.9988928774358331,0.8068031405440367,-0.9736622008921022,-0.23277901565101838,0.4209101499497373
20240625KRY11,桐生,11R,曇り,左追い風,1.0,1.0,47.0,3,47,B1,5.32,33.68,5.73,37.84,32.65,42.5,6.82,1,1,1,-0.24836816822602675,-0.24467235717795835,0.5049182390626794,0.4916010611198337,-0.8478210057348112,1.628966538652058,0.6542666451520276
20240625KRY12,桐生,12R,曇り,無風,0.0,0.0,47.0,3,47,A2,6.17,42.74,6.11,42.86,38.02,30.58,6.75,3,0,1,-0.430986202012657,-0.9269618494295622,-0.146541285035917,-0.23480884846939648,0.3259648532712915,0.20277753268624457,-1.536971756734816
20240626OMR01,大村,01R,雨,右横風,1.0,1.0,48.0,3,51,B1,4.91,28.04,5.32,35.48,16.67,0.0,6.93,4,0,0,1.0559837751846537,0.5649854365381892,0.7438361123690149,1.0620821249147174,-0.633736029745909,-0.6454972243679028,0.0960473437994101
20240626OMR02,大村,02R,曇り,向かい風,1.0,1.0,48.0,3,54,A2,4.87,29.23,4.94,28.95,28.57,0.0,6.95,1,1,1,0.5529846648721719,0.7439174526222984,0.3834032107153866,0.23075393678292483,0.9884945557238013,,-0.8677626681257792
20240626OMR03,大村,03R,雨,右向かい風,1.0,1.0,48.0,3,57,B1,5.65,37.96,0.0,0.0,28.57,14.29,6.93,1,1,1,0.10856145527064813,0.22052943667008798,-1.690475620821657,-1.111492823903548,1.2909944487358056,0.04969289949721226,-0.37617739693164365
20240626OMR04,大村,04R,雨,向かい風,1.0,1.0,48.0,3,53,B1,5.19,27.84,5.36,34.42,0.0,37.5,6.97,2,0,1,-0.7040922160994133,-0.9388269572537693,0.3329928641409904,0.2368539495975486,-0.5821071768128757,0.8071605820336331,0.17902871850988403
20240626OMR05,大村,05R,雨,無風,0.0,1.0,48.0,3,50,B1,5.06,32.26,4.62,30.77,60.0,0.0,6.96,4,0,0,-0.5295665646877064,-0.42232384749189833,-0.6981611565650804,-0.496429539946317,1.6063416005978761,-1.0583404282367928,0.17355253362518266
20240626OMR06,大村,06R,雨,向かい風,1.0,1.0,48.0,3,52,A1,6.37,50.0,6.69,55.17,50.0,0.0,6.85,2,0,1,0.8080966359770847,0.9192269007083831,0.9261621963438983,1.4668981348731387,0.24662544107336026,-1.1643305925412493,-1.7939874036897858
20240626OMR07,大村,07R,雨,向かい風,1.0,1.0,48.0,3,52,A1,6.49,44.64,5.94,31.25,33.33,14.29,6.99,2,0,1,1.5178002303966802,1.5334190306305115,0.7210295630289267,0.6465230450308533,0.5669909516075347,0.10421288706349399,0.07876213522633473
20240626OMR08,大村,08R,雨,向かい風,1.0,1.0,48.0,3,51,B1,4.83,26.17,5.18,35.9,57.14,0.0,6.99,5,0,0,-0.40052745110553906,-0.43067486300159163,0.7646122529786564,1.2583903520180202,1.6762682721019626,-0.408248290463863,0.5629399687805913
20240626OMR09,大村,09R,雨,向かい風,1.0,1.0,48.0,3,52,B1,4.42,26.96,3.8,20.0,30.0,28.57,6.98,3,0,1,-1.298230180963817,-0.9195444770781019,-1.1629745742597952,-0.9343623119614672,0.9935156761049576,0.3819398416950876,0.0
20240626OMR10,大村,10R,雨,右向かい風,1.0,1.0,48.0,3,49,A2,4.93,28.57,5.56,37.7,55.56,25.0,6.92,1,1,1,-1.6866194891049757,-1.2700469375987788,0.6373413580486512,0.6091595012869537,1.7536149290304897,1.032600320811116,-0.46106944597709354
20240626OMR11,大村,11R,曇り,右向かい風,1.0,1.0,48.0,3,53,B1,5.24,34.12,4.75,25.0,0.0,50.0,6.96,6,0,0,-0.7864538485789584,-0.6325920130205231,-0.12363871295303408,-0.19234115053706996,-0.6122407372884121,1.154714009616097,0.3028912664076862
20240626OMR12,大村,12R,雨,無風,0.0,1.0,48.0,3,55,A1,7.33,60.32,5.03,23.68,0.0,44.44,6.92,4,0,0,1.3251643287291375,1.8246092617970646,-0.0724162515090071,-0.44794910204557864,-0.9004610198987915,1.8147465952771396,-0.37392650224715296
20240626KRT01,唐津,01R,曇り,向かい風,1.0,1.0,42.0,3,50,B1,4.49,24.3,0.0,0.0,30.39,36.0,6.64,4,0,0,0.12723900321519396,-0.05278261433189006,-1.2073637803087522,-1.063720534859221,-0.9497709615327825,0.5325009793301536,-0.2434432885423902
20240626KRT02,唐津,02R,晴,向かい風,1.0,1.0,42.0,3,49,B1,4.49,26.25,4.44,29.63,29.17,32.86,6.63,1,1,1,-0.7081705485603458,-0.46996341987483825,0.12713955477693026,0.15983009781274995,-0.793415436361025,0.3558000762162591,-0.583874208121149
20240626KRT03,唐津,03R,晴,右横風,2.0,2.0,42.0,3,53,A1,7.4,59.02,7.0,55.17,35.05,39.71,6.64,6,0,0,1.7684965484082633,1.8544741337997794,1.5337305071118341,1.6169897533455173,0.1250803409034067,0.13670434399467418,-0.2562839148128359
20240626KRT04,唐津,04R,曇り,右向かい風,3.0,3.0,42.0,3,57,A1,5.83,39.82,6.83,52.5,35.96,27.94,6.65,2,0,1,0.7696075593204786,0.7014088471286243,1.2191713329301626,1.3464172978802573,0.33111405575731867,-0.23956674689765187,-0.8944458060907361
20240626KRT05,唐津,05R,曇り,右向かい風,2.0,2.0,42.0,3,50,A2,4.41,26.72,5.63,36.84,28.27,38.81,6.7,4,0,0,-0.40763831451910154,-0.23218531843796025,0.16647045099928423,0.19177461109149216,-1.1714544637400945,0.8493913640366588,0.0386795826464666
20240626KRT06,唐津,06R,雨,右向かい風,1.0,1.0,42.0,3,51,B1,4.79,29.46,4.3,20.0,33.66,31.82,6.68,5,0,0,-0.6414743581021058,-0.580794793598342,0.3883856819003832,-0.03159333033992609,0.7264379576781047,0.08189984105906774,0.944494830362489
20240626KRT07,唐津,07R,雨,無風,0.0,0.0,42.0,3,57,B1,3.44,14.29,0.0,0.0,37.02,36.62,6.73,4,0,0,-1.1908590514502464,-1.230897399161569,-1.976958613527307,-1.7648500552967348,0.633106452808175,0.19194926861629763,0.9805021947050969
20240626KRT08,唐津,08R,雨,右横風,1.0,1.0,42.0,3,49,B1,4.77,30.0,0.0,0.0,24.32,28.57,6.71,6,0,0,-0.3079772163374669,-0.17045679607832717,-1.2459038036300125,-1.2126623769376754,-1.3928017289298305,-0.2860641757578044,-0.050559244642445794
20240626KRT09,唐津,09R,雨,追い風,2.0,2.0,42.0,3,47,A2,4.6,25.25,3.75,0.0,25.99,36.07,6.67,4,0,0,-0.27919612620557094,-0.3748702707802914,-0.5504595623284368,-1.1556434496221515,-1.180982199382978,0.38814565879278495,1.9110556821996684e-14
20240626KRT10,唐津,10R,雨,追い風,1.0,1.0,42.0,3,52,A2,6.22,47.73,0.0,0.0,35.71,26.32,6.66,2,0,1,0.6003422430163827,0.7566874497577343,-1.2674474523442474,-1.2358131928959872,0.9960753819891659,-0.9227060980329674,-1.040312973220575
20240626KRT11,唐津,11R,雨,追い風,2.0,2.0,42.0,3,53,A2,6.22,41.18,5.16,31.58,32.29,27.27,6.78,2,0,1,0.2583677329673122,0.09176271480292844,0.11090704701429632,0.03813884630567206,-1.1611961249073879,-0.8845267847366203,1.6723646889862303
20240626KRT12,唐津,12R,雨,追い風,3.0,3.0,42.0,3,55,A1,6.08,43.7,5.55,25.0,26.92,26.92,6.74,4,0,0,0.15648781301263082,0.36897841211602417,0.24187492833511473,-0.34171617029597556,-0.7383105557510957,-0.31477294718652654,0.09717443404863549
20240626FKO01,福岡,01R,曇り,右横風,1.0,2.0,50.0,3,53,B1,4.81,24.53,5.0,40.0,54.29,36.76,6.87,2,0,1,0.4211736452018585,0.24205140506036732,1.1081025026876283,1.4581153059329948,1.4474763375442792,0.5991716365660569,-1.677050983124807
20240626FKO02,福岡,02R,雨,右横風,1.0,2.0,50.0,3,54,B1,4.86,26.19,4.89,31.15,44.9,28.99,6.9,3,0,1,0.4677779855861477,0.2215032911220976,0.7829231134040454,0.6733498295050586,1.1619686811527838,-0.8003251017415361,0.8777472595072172
20240626FKO03,福岡,03R,雨,右横風,1.0,2.0,50.0,3,57,A2,5.78,41.73,5.03,30.56,32.63,34.15,6.95,5,0,0,0.8944104073253887,0.998857052658394,0.6349474410911372,0.6046950915470465,0.14692477977834453,0.03447689371817933,0.14256648712807604
20240626FKO04,福岡,04R,雨,右横風,1.0,2.0,50.0,3,57,A2,5.78,44.04,5.43,35.71,34.83,39.24,7.03,6,0,0,1.0253060973695336,1.3494148383868776,0.8781552292960721,1.2467027517783895,0.10364503538096514,0.7189089003139008,1.4470547734627803
20240626FKO05,福岡,05R,雨,右横風,1.0,2.0,50.0,3,54,B1,3.88,20.51,4.68,25.42,48.61,32.39,6.86,1,1,1,-1.2956704264801542,-0.9097218502468155,0.22898910061563268,0.1597355957621976,1.0031396871326177,0.4666985107756665,-1.290994448735788
20240626FKO06,福岡,06R,雨,右横風,1.0,2.0,50.0,3,52,B1,4.48,21.52,4.17,27.78,46.75,53.52,6.88,3,0,1,-0.10040899230731147,-0.33992182075819694,0.1936724755025417,0.13050244086485027,0.7140162082240976,1.7338197546339982,-0.5305954499725377
20240626FKO07,福岡,07R,曇り,右横風,1.0,2.0,50.0,3,53,B1,4.72,25.6,0.0,0.0,32.47,33.96,6.85,3,0,1,-1.2961242040908725,-1.197250157471497,-1.9330462963754351,-1.68142953661524,-0.44407757885194954,0.3379190918505417,-0.3627381250549953
20240626FKO08,福岡,08R,曇り,向かい風,1.0,2.0,50.0,3,54,B1,5.26,31.71,4.3,20.0,31.18,37.33,6.87,2,0,1,0.6047379725902772,0.5088627173273524,1.5814820150062778,1.9003994398190367,-0.7225301191365399,0.1352249254487008,-0.5000000000000107
20240626FKO09,福岡,09R,曇り,右横風,1.0,2.0,50.0,3,59,B1,4.68,23.21,0.0,0.0,43.75,23.19,6.9,1,1,1,-0.342495290722129,-0.8143121407351066,-1.2818683862975844,-1.1996705727040573,0.9904354254598623,-0.9572719517122725,1.428869016623549
20240626FKO10,福岡,10R,曇り,右横風,1.0,2.0,50.0,3,52,A2,5.39,34.85,0.0,0.0,28.33,23.68,6.89,1,1,1,-0.07838797899009155,-0.10220309197778041,-1.2318869466002245,-1.0690327132333883,-0.8164893254677937,-1.8853455592142787,-0.2672612419124142
20240626FKO11,福岡,11R,曇り,右横風,1.0,2.0,50.0,3,53,A2,5.7,41.51,6.55,55.36,40.54,21.54,6.94,6,0,0,0.23461103424011642,0.30656190077544004,1.131407048441319,1.5357696961112615,1.3519571637665981,-1.2183975132554057,1.2121959248589682
20240626FKO12,福岡,12R,曇り,右横風,1.0,2.0,50.0,3,54,A1,6.68,44.54,6.86,44.83,35.37,40.54,6.81,3,0,1,-0.08013329567178376,-0.758743025401613,0.10977519105180993,-0.7478940921178746,-0.3621461431308561,1.3566184166655282,-1.4345114601325604
20240626ASY01,芦屋,01R,曇り,左向かい風,2.0,2.0,50.0,3,58,B1,3.28,14.71,1.91,0.0,42.55,20.93,6.85,5,0,0,-0.36864120533815176,-0.396141609810665,-0.5473947944190114,-0.6392223889778832,1.061201904303265,-1.9063808991497575,-0.06711560552141274
20240626ASY02,芦屋,02R,曇り,左向かい風,1.0,1.0,50.0,3,53,B1,3.97,18.52,3.63,18.52,32.56,45.0,6.85,4,0,0,-1.0061170950599079,-1.1954439419393452,-0.24651739544816337,-0.519208444530577,-0.6535161948018986,0.8855246492024573,-1.1784903995654699e-14
20240626ASY03,芦屋,03R,晴,左向かい風,1.0,1.0,50.0,3,52,A1,5.05,33.33,0.0,0.0,35.56,27.03,6.81,4,0,0,-0.2167821566745242,0.018303988323469574,-1.6454307557595513,-1.2163538746516096,1.030198370501028,-0.3773100342853373,-0.3070317192431534
20240626ASY04,芦屋,04R,晴,左横風,1.0,1.0,50.0,3,53,A2,5.72,33.62,5.57,36.07,27.78,30.77,6.84,3,0,1,0.780286599761991,0.5197619167918803,0.6733954511526957,0.5045008916405289,-0.4044128343024709,-0.5470581082907787,0.4298444069404386
20240626ASY05,芦屋,05R,晴,左横風,1.0,1.0,50.0,3,55,B1,4.43,26.42,4.87,26.51,24.39,44.74,6.89,2,0,1,-0.5270421413929717,-0.48105543110331345,0.2398097001460412,-0.07054168683102753,-1.1550807406083619,0.9597473190278851,0.8808303292720422
20240626ASY06,芦屋,06R,晴,左向かい風,2.0,2.0,50.0,3,53,A1,6.78,54.86,6.09,40.66,33.33,28.26,6.81,3,0,1,1.7549829109371067,1.8614325825961215,1.704097870304794,1.4898824464131546,0.3395348366950063,-1.1475742010096053,-0.43019008928798735
20240626ASY07,芦屋,07R,曇り,右向かい風,2.0,2.0,50.0,3,54,B1,4.93,29.9,5.24,29.85,12.2,30.95,6.9,3,0,1,0.5610588795494013,0.4074009911158453,0.9546937243060536,0.9248601742013459,-1.2141485684573987,-0.29198944215984646,0.7150969419342014
20240626ASY08,芦屋,08R,曇り,右向かい風,2.0,2.0,50.0,3,55,B1,3.96,14.89,2.63,0.0,34.69,23.81,6.91,5,0,0,-0.9528300678881674,-1.139953290350969,-0.8845699655425977,-1.023590470864738,0.2971504107890759,-1.0066248598060994,1.3135265938214191
20240626ASY09,芦屋,09R,曇り,右横風,1.0,1.0,50.0,3,53,B1,4.76,19.82,4.67,18.52,36.73,35.14,6.92,3,0,1,0.43233298197212694,-0.21329882540761505,0.8609369906096684,0.3599355727010606,0.7793538146723256,1.041251547527805,1.2389865694583664
20240626ASY10,芦屋,10R,曇り,右向かい風,2.0,2.0,50.0,3,56,A1,6.45,46.1,6.47,53.33,37.21,43.1,6.8,1,1,1,1.5367006689512714,1.3560721833182043,0.9874550954326092,1.1338939358220335,0.441561799587583,1.129172259429371,-0.06881023532040842
20240626ASY11,芦屋,11R,曇り,右向かい風,3.0,3.0,50.0,3,53,A2,6.28,48.12,5.94,43.55,25.53,41.3,6.89,4,0,0,0.7479650419878966,1.1147649394320658,0.8345622099112854,0.7288103285141297,-0.7350028362793446,0.4741634761865918,1.0819231568139716
20240626ASY12,芦屋,12R,曇り,右向かい風,1.0,1.0,50.0,3,53,A2,5.78,40.68,0.0,0.0,24.44,21.74,6.91,1,1,1,-1.1519816729666539,-0.6212470897321217,-1.2864602044433642,-1.1713112287727785,-0.409530655708684,-0.6564673714681097,1.2500000000000135
20240626WKM01,若松,01R,曇り,左向かい風,1.0,1.0,41.0,3,52,B1,2.89,12.73,3.61,15.79,33.06,20.0,6.88,4,0,0,-0.6422983649603162,-0.5395910047560548,0.2088946120149018,-0.027549176267838964,0.7097656485003805,-1.3804741793854622,-1.4951040748267952
20240626WKM02,若松,02R,曇り,左向かい風,1.0,1.0,41.0,3,51,B1,2.19,6.67,1.52,0.0,26.45,33.33,6.91,1,1,1,-1.3779638990932597,-1.6168269836448947,-0.7682505466435072,-1.019213434624837,-0.6307226488065788,0.45905424782131893,0.04879500364743443
20240626WKM03,若松,03R,曇り,左向かい風,1.0,1.0,41.0,3,54,B1,4.12,24.71,4.07,24.71,30.23,23.81,6.85,4,0,0,-0.2729053405415245,-0.044494604779940126,-0.0695707198018254,0.06967208509649783,-0.9672007475361808,-0.37945256157035945,-1.1293848786315497
20240626WKM04,若松,04R,曇り,左向かい風,1.0,1.0,41.0,3,61,B1,4.27,18.82,4.13,21.31,36.8,69.23,6.92,1,1,1,-0.2824001903826986,-0.6062106411692149,0.2650229530613761,-0.07789594177543052,1.4047953489002463,1.7144064291015348,1.1040405212838844
20240626WKM05,若松,05R,曇り,左向かい風,1.0,1.0,41.0,3,56,B1,3.95,19.32,4.64,21.43,25.76,61.9,6.93,5,0,0,-1.1042813217019687,-0.9154651601231515,-0.6464899552865319,-0.7176572582212182,-1.1829510096808926,1.161560641480294,1.3258610570414322
20240626WKM06,若松,06R,曇り,左向かい風,1.0,1.0,41.0,3,51,B1,4.64,28.57,4.5,23.68,32.54,9.09,6.91,4,0,0,0.03470365029554094,0.3660644377442631,0.576489190282032,0.4894263561643154,-0.29263017018303855,-1.071636288660598,0.7500000000000137
20240626WKM07,若松,07R,曇り,右横風,1.0,1.0,41.0,3,54,A1,6.59,49.11,5.29,35.71,26.19,53.85,6.89,2,0,1,0.9554982332303971,0.9400671717682324,0.6317930432100615,0.5826063313962739,-1.2163006919149484,0.8208466872713616,0.031859415099646626
20240626WKM08,若松,08R,曇り,右横風,1.0,1.0,41.0,3,52,A2,5.52,33.08,5.74,42.11,33.86,27.27,6.83,3,0,1,0.5515769923350229,0.27969998186899286,0.8398934271817079,1.059604934666064,1.0542078367135141,0.1682057658934077,0.09268799972000567
20240626WKM09,若松,09R,曇り,右横風,2.0,2.0,41.0,3,52,B1,4.2,14.74,2.25,0.0,33.33,33.33,6.83,3,0,1,-0.05579160243365564,-0.6029852450801761,-0.8622874005270551,-1.1848318724633093,-0.15770687209749112,0.7656764543990834,1.2909944487357896
20240626WKM10,若松,10R,曇り,右横風,1.0,1.0,41.0,3,52,A1,8.19,74.1,6.97,58.97,37.4,68.18,6.76,1,1,1,1.9411623953997312,1.9389587253248415,1.8262968632694994,2.013611132425148,0.8860854198377238,1.6963393081798452,-1.9715009308641
20240626WKM11,若松,11R,曇り,右横風,1.0,1.0,41.0,3,52,A1,5.71,33.05,0.0,0.0,43.18,46.15,6.92,2,0,1,-0.05564840891642522,-0.6419673926402807,-1.2877864425043966,-1.2326058383174552,1.4228751281025331,0.3165209378835092,0.8661453768270472
20240626WKM12,若松,12R,曇り,無風,0.0,1.0,41.0,3,56,A2,6.03,40.34,4.67,33.33,28.91,25.0,6.89,4,0,0,0.5101398893226353,0.24721502648003538,0.14318729135437594,0.29569336475118296,-0.95656809644062,-0.11171507091403579,0.8777472595071607
20240626KJM01,児島,01R,曇り,向かい風,3.0,3.0,43.0,3,56,B1,3.63,10.26,4.55,21.43,26.62,36.03,6.69,3,0,1,-0.5405914913454466,-0.7357189372666657,-0.18862801813557276,-0.4499977816770252,-1.1102155095996569,0.9645570254345565,-0.5252981913594171
20240626KJM02,児島,02R,曇り,向かい風,3.0,3.0,43.0,3,43,A2,6.11,45.92,5.98,45.9,27.63,27.66,6.7,1,1,1,0.752370994021374,0.8607796601411685,0.7110334010603357,0.8143715982241767,-0.2350535648587084,-0.45636665995986253,-0.25993762245501395
20240626KJM03,児島,03R,曇り,右向かい風,4.0,3.0,43.0,3,52,B1,4.42,20.35,4.38,12.5,30.97,33.33,6.66,4,0,0,-1.0209310864149292,-1.128112896020447,-1.135282992578012,-1.695169511246128,-0.3084141002371011,0.5322835886193168,-0.9495258689753059
20240626KJM04,児島,04R,曇り,向かい風,4.0,3.0,43.0,3,47,B1,4.23,11.86,3.04,11.22,31.51,42.14,6.78,4,0,0,-0.8738982853796834,-1.1421199772190442,-0.5597181521193875,-0.7799718025718173,0.2792922921976793,1.2391315515261612,1.9331570647767502
20240626KJM05,児島,05R,晴,右向かい風,3.0,3.0,43.0,3,52,B1,4.57,24.78,4.28,20.0,36.24,43.8,6.78,2,0,1,-0.961082604338536,-0.7586341929714332,-1.1590553077649464,-1.2180838597045234,1.48631860180964,1.5947939426263853,1.5441788914646217
20240626KJM06,児島,06R,晴,右向かい風,4.0,3.0,43.0,3,51,B1,3.59,11.36,4.2,17.78,31.76,31.69,6.75,3,0,1,-1.7611103820203284,-1.7711639839813733,-0.6305371377412303,-1.075723292284233,0.04854856884074718,-0.005037336740540145,0.0
20240626KJM07,児島,07R,晴,向かい風,4.0,3.0,43.0,3,56,A2,5.07,31.43,4.98,38.1,26.97,30.28,6.72,2,0,1,-0.01393320616786254,0.1956632887722032,0.010139510548437751,0.34674006665751544,-1.4905705678225791,-0.5143048724226108,-0.5391638660171976
20240626KJM08,児島,08R,晴,向かい風,4.0,3.0,43.0,3,66,B1,3.83,19.51,4.48,17.31,24.32,42.55,6.85,4,0,0,-1.241618405225045,-1.173187620980423,0.41089591734750935,-0.22340061465847702,-1.3645134048381156,1.787840833889129,1.7821797416053482
