レースコード,レース場,レース回,天気,風向,風速,波の高さ,スタンド距離,枠,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター2連対率,ボート2連対率,展示タイム,順位,結果,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240706AMG07,尼崎,07R,晴,右向かい風,5.0,3.0,49.1,2,52,A2,6.0,38.21,6.48,48.28,19.51,42.55,6.92,3,0,1,0.8433418732020908,0.8434636825369574,0.9480709771804947,0.9615440010751468,-0.7532760422690898,0.6586170328519511,0.5014525865840754
20240706AMG08,尼崎,08R,晴,右横風,4.0,0.0,49.1,2,51,A1,7.2,61.54,4.73,26.67,25.0,35.56,6.86,1,1,1,1.2277256891403232,1.4320090179483056,0.6313411877888762,0.6486672816902309,-0.9386039324489608,0.8272202957342855,-1.0982957642509992
20240706AMG09,尼崎,09R,晴,右向かい風,5.0,3.0,49.1,2,55,B1,3.97,18.75,0.0,0.0,28.57,32.35,6.88,5,0,0,-0.30289968222419655,-0.5236746867098231,-0.9362764052100794,-0.6973794626206994,-0.24358437386331855,-0.3063452944421602,-0.13762047064079852
20240706AMG10,尼崎,10R,晴,右追い風,3.0,0.0,49.1,2,52,A1,7.28,62.35,7.29,58.33,23.68,26.19,6.8,2,0,1,0.856327652676412,0.9069398715987028,1.0387479304618572,0.8274953899798794,-0.6985957326110818,-0.5279812853093631,-1.1019463300386905
20240706AMG11,尼崎,11R,晴,右追い風,6.0,4.0,49.1,2,50,B2,5.48,33.77,5.32,31.58,46.15,53.06,6.88,1,1,1,-0.2924254935821821,-0.36591229418603227,-0.6999647955553424,-0.6217837163820937,1.687730515683467,1.538088543944765,-0.8164965809277059
20240706AMG12,尼崎,12R,晴,右横風,4.0,0.0,49.1,2,51,B1,4.68,25.33,3.77,17.14,29.79,46.81,6.92,6,0,0,-1.086316899536356,-0.8660759256302342,-0.142025820539478,-0.24555267226714791,-0.10811534155014894,1.1565700597538564,0.42984440694041365
20240706BWK01,びわこ,01R,晴,向かい風,4.0,4.0,47.0,2,57,B1,4.07,19.77,5.65,40.0,25.0,38.3,6.71,5,0,0,-0.08627506935253898,-0.22050009765535586,1.1747595509757771,1.2135844578269694,-0.3496623490524021,0.26330695202542154,-0.23186944788009128
20240706BWK02,びわこ,02R,晴,右向かい風,4.0,4.0,47.0,2,51,A1,6.53,50.0,6.61,60.87,41.51,28.95,6.74,6,0,0,1.2040436600568276,1.5127320870388463,0.9687085745691874,1.5792764632628231,0.14280463618377384,-0.5785175773241196,-0.2991412017977133
20240706BWK03,びわこ,03R,晴,向かい風,2.0,2.0,47.0,2,52,A1,7.09,52.85,7.17,56.52,31.71,38.46,6.68,1,1,1,1.4524935609165384,1.2760506924146697,1.2173547106375202,1.309903266868397,-0.17554640410317757,1.0952487334566234,-0.7548294124240692
20240706BWK04,びわこ,04R,晴,向かい風,4.0,4.0,47.0,2,55,A1,6.6,52.0,6.49,45.89,18.42,26.53,6.71,3,0,1,1.0731725575372146,1.4642988951401148,0.9041417267549595,0.8688992128336431,-1.2265795339373313,-0.603121103778072,0.5336760502236019
20240706BWK05,びわこ,05R,晴,右向かい風,4.0,4.0,47.0,2,50,A2,6.17,46.43,6.63,37.5,48.94,42.31,6.75,2,0,1,1.1875405024240353,1.3117830084982076,0.9828202691818787,0.805962910603079,1.079829298872643,1.1953716601153213,-0.8185398120463997
20240706BWK06,びわこ,06R,晴,向かい風,3.0,3.0,47.0,2,46,B1,5.38,35.96,5.47,30.0,34.0,42.86,6.78,2,0,1,0.03982426887455183,0.26705027752463933,0.5188226504995899,0.2229055957397073,0.08858934384897185,0.5877559201439453,1.0905596674870783
20240706BWK07,びわこ,07R,晴,向かい風,3.0,3.0,47.0,2,57,B1,5.11,31.78,0.0,0.0,34.69,21.74,6.77,3,0,1,0.3435340064356714,0.4368599245521035,-0.9545695521789151,-0.6442490184132537,-0.24291194073615263,-1.3155558395836573,0.48309942352756563
20240706BWK08,びわこ,08R,晴,向かい風,3.0,3.0,47.0,2,50,B1,4.75,26.39,2.78,0.0,29.79,29.31,6.76,6,0,0,-0.8117362654347975,-0.5999111599786877,-0.49859431747575944,-0.8834631815507582,0.18576846578731707,-0.30772818706117233,-0.17677669529663326
20240706BWK09,びわこ,09R,晴,右向かい風,4.0,4.0,47.0,2,50,A2,5.54,41.82,5.17,31.03,44.0,17.95,6.81,2,0,1,-0.46670668095755763,0.02255189410899288,-0.2659666288239788,-0.36091216119583525,0.872255870948944,-0.7906504800014379,0.9680365087283012
20240706BWK10,びわこ,10R,曇り,右向かい風,3.0,3.0,47.0,2,61,B1,4.85,31.46,4.8,20.0,45.1,48.57,6.85,4,0,0,-0.32246263546976883,-0.1280095589783553,0.03885503232337726,-0.19910973342632607,0.6310614463880495,0.8272717178130613,1.1874878657292325
20240706BWK11,びわこ,11R,曇り,左追い風,5.0,5.0,47.0,2,55,B1,4.48,21.92,4.36,28.21,37.25,58.62,7.03,6,0,0,-0.5730710391015904,-0.7764920707294763,-0.6419759793989752,-0.08438793633995763,0.23778214238168172,1.6104153815656288,1.3821640128763832
20240706BWK12,びわこ,12R,曇り,左横風,2.0,2.0,47.0,2,56,A2,5.6,39.25,6.32,43.9,36.17,39.22,6.79,1,1,1,-0.015933201204730567,0.20391101688490118,0.3607009547240354,0.49610636629581756,1.3166685681908366,1.0867797235216183,-1.4090046549415856
20240706TKN01,常滑,01R,晴,右追い風,1.0,0.0,40.0,2,53,B1,3.97,25.32,2.92,16.67,31.43,42.86,6.75,3,0,1,-1.7451417663918287,-1.2877958241076228,-0.4048595078806554,-0.4217521245704904,0.5071288981332124,0.3985245222356885,-1.2088642012256046
20240706TKN02,常滑,02R,晴,追い風,2.0,1.0,40.0,2,54,B1,3.6,11.11,4.19,16.13,33.79,28.57,6.8,4,0,0,-0.46816276361413317,-0.904799556966408,-0.3664719758021418,-0.6669982765898124,0.2788714448611463,0.32522592434419767,0.06314460253535016
20240706TKN03,常滑,03R,晴,右横風,1.0,0.0,40.0,2,54,A1,6.48,42.98,4.86,14.29,39.44,0.0,6.76,2,0,1,0.8370663338574365,0.6730107406820874,0.3304384136003877,-0.5009116036472291,0.5862618437704961,-1.550081738161814,0.3265986323710983
20240706TKN04,常滑,04R,晴,右追い風,1.0,0.0,40.0,2,53,A2,6.64,48.74,5.57,57.14,31.06,0.0,6.85,3,0,1,1.0786484776431107,1.1027243193527123,0.1290394518155178,0.9874889203134992,-0.6401189166163329,-1.5582592843441698,0.44849685092243763
20240706TKN05,常滑,05R,晴,右追い風,2.0,1.0,40.0,2,57,A1,6.63,53.64,6.39,56.52,41.67,50.0,6.8,2,0,1,0.953486832665697,1.13995244370169,0.8512094534528396,1.3546704923517667,1.3554372227225764,1.2452315022690943,0.4398845894236243
20240706TKN06,常滑,06R,晴,右追い風,2.0,1.0,40.0,2,54,A1,6.19,42.86,4.36,16.0,34.03,16.67,6.8,6,0,0,0.7112310728169533,0.748301138513435,-0.41005992209300896,-0.9536309010088582,0.08892717809700278,-0.7421815723870308,1.2579336245387942
20240706TKN07,常滑,07R,晴,右横風,2.0,1.0,40.0,2,52,B1,5.05,30.95,5.07,27.03,18.94,14.29,6.79,2,0,1,0.22881581290664016,0.20631207508493254,0.18178572642324245,-0.02789136529583605,-1.5431797270797418,-0.6510032422431633,-0.12909944487356537
20240706TKN08,常滑,08R,晴,追い風,1.0,0.0,40.0,2,53,A1,7.46,60.38,7.0,52.94,42.86,28.57,6.79,3,0,1,1.8571079730492421,1.962700754861216,1.489805936874964,1.602193347883168,0.8619561275791402,-0.9353266461201779,0.060192926542894126
20240706TKN09,常滑,09R,晴,右追い風,1.0,0.0,40.0,2,53,B1,4.47,29.41,1.75,0.0,30.94,50.0,6.78,4,0,0,-0.779563229656557,-0.34350855855904744,-1.8891292262302528,-1.680392380163442,0.08717039607352588,1.722718800879121,0.0
20240706TKN10,常滑,10R,晴,追い風,2.0,1.0,40.0,2,55,B2,4.07,18.18,3.7,22.22,26.47,0.0,6.82,4,0,0,-1.3446296483380342,-1.2780836248551544,-0.19937212550440223,-0.07019470708084928,-1.9448761035622482,-1.4558613334832742,0.11070186069252948
20240706TKN11,常滑,11R,晴,追い風,2.0,1.0,40.0,2,55,A2,6.0,41.82,5.97,44.44,26.92,42.86,6.85,4,0,0,-0.5572911396610637,-0.4662760630661935,0.05164131440808886,0.3093697625092546,-0.8576051742206315,1.0758195914443898,1.0166707708822185
20240706TKN12,常滑,12R,晴,追い風,1.0,0.0,40.0,2,55,B1,4.04,14.47,3.38,14.29,30.94,42.86,6.79,6,0,0,-1.495320094776798,-1.563425964036715,-1.4115050638965594,-1.4722632700913847,-1.5589699907222119,0.2652570748264383,0.050328203473239345
20240706GMG01,蒲郡,01R,曇り,左横風,2.0,1.0,41.3,2,55,B2,4.86,35.71,5.26,37.7,32.64,41.06,6.79,2,0,1,-0.21121160554310436,0.6577236599058441,0.5209945305818354,0.8795940503341062,-0.6653343254186245,1.2298205688863866,1.205607055426014
20240706GMG02,蒲郡,02R,晴,左横風,3.0,1.0,41.3,2,51,B1,4.88,28.89,6.25,62.5,41.92,30.42,6.82,1,1,1,-0.3379837037992671,-0.2748180388901759,0.2475358400029294,1.1553958094184253,1.461883951085502,-1.0796862386493669,0.990863983003572
20240706GMG03,蒲郡,03R,晴,左追い風,1.0,0.0,41.3,2,57,B1,4.51,25.27,4.91,26.09,35.37,35.48,6.82,2,0,1,-1.2452911364784238,-0.9170565629839871,0.1292781637966557,-0.231545318697166,0.2825222130087887,0.016056283824844475,0.5323221467062357
20240706GMG04,蒲郡,04R,晴,左追い風,1.0,0.0,41.3,2,57,B1,3.86,14.81,4.39,7.32,28.72,39.42,6.87,4,0,0,-1.1195616418891483,-1.1631793580217167,-0.15580119986110763,-1.0609949047605765,-0.9107173523166754,0.872604223913964,0.39722906114947293
20240706GMG05,蒲郡,05R,雨,追い風,2.0,1.0,41.3,2,53,B1,5.17,31.31,5.54,36.96,46.89,31.15,6.78,4,0,0,0.12758904324494355,-0.07497974722115724,0.4722009900779498,0.2633766554587389,1.3095494644827566,-1.1780405245342735,0.532322146706231
20240706GMG06,蒲郡,06R,曇り,無風,0.0,0.0,41.3,2,57,B1,3.71,15.07,5.21,25.0,33.88,33.76,6.67,6,0,0,-1.423771651084078,-1.108010813251884,-0.7340010620553661,-0.8719157729455078,-0.7349554301973504,-0.06584971051234452,-0.8777472595071897
20240706GMG07,蒲郡,07R,晴,左追い風,1.0,0.0,41.3,2,52,B1,5.46,30.77,4.87,29.58,28.33,32.1,6.72,2,0,1,0.12311012325867064,-1.2506115407620328,-1.045446837880367,-0.9974555061085998,-1.004959482248457,-0.8078684144326946,-0.7194430788362006
20240706GMG08,蒲郡,08R,晴,右追い風,2.0,1.0,41.3,2,53,B1,5.26,36.9,0.0,0.0,35.5,34.14,6.77,6,0,0,0.019217665002012874,0.17264950260926248,-1.848149907160614,-1.5106140445572833,0.11454091855241437,-0.15217198078938238,0.1425664871279956
20240706GMG09,蒲郡,09R,晴,追い風,1.0,0.0,41.3,2,52,A1,6.6,52.89,6.37,47.44,26.47,36.24,6.72,5,0,0,1.426074238610021,1.5051721546397936,1.1061452992121743,1.0477323208302807,-0.9784877527634122,0.17921756138069406,-0.4564354645876723
20240706GMG10,蒲郡,10R,晴,無風,0.0,0.0,41.3,2,53,A1,6.4,48.35,7.3,60.0,31.03,36.99,6.78,2,0,1,0.11119238493485419,0.3169951775805455,0.712838804206314,0.9608568243212262,-1.7163337363474533,0.8674451505734045,-1.3914680719625452
20240706GMG11,蒲郡,11R,晴,無風,0.0,0.0,41.3,2,56,B1,5.74,31.88,5.15,36.76,38.57,35.89,6.91,3,0,1,-0.10583521732721646,-0.6997372695282325,-0.7762441053137527,-0.46406052929894603,0.7375860318464947,0.07189477474934555,1.5169496905422863
20240706GMG12,蒲郡,12R,晴,無風,0.0,0.0,41.3,2,54,B1,4.8,31.91,4.14,19.7,34.16,34.11,6.89,5,0,0,-0.9647726509367746,-0.48316757560137313,-1.2053814925443123,-1.096411842630389,-0.3882110840736452,-0.3886764434273268,0.6454972243678918
20240706HWJ01,平和島,01R,曇り,追い風,2.0,3.0,37.0,2,59,B1,5.11,31.11,2.67,0.0,0.0,42.86,7.05,6,0,0,-0.1362791218731147,0.04369870321076183,-1.6601827333876367,-1.7071389893494842,-0.728680314824969,0.30797014964489516,0.4209101499497222
20240706HWJ02,平和島,02R,曇り,右追い風,1.0,3.0,37.0,2,50,B1,4.93,28.87,5.5,30.0,14.29,71.43,6.98,6,0,0,-0.21424303033579267,-0.34409361873127914,0.5577731240158038,0.27964060952951353,-0.46528594294757103,1.2401863963222493,0.02113829521451835
20240706HWJ03,平和島,03R,曇り,右追い風,2.0,3.0,37.0,2,53,A1,6.15,48.11,6.24,47.62,37.5,14.29,6.96,2,0,1,0.736147354836017,0.9996636196415247,0.7261623720626367,0.6701324348056402,0.5558170509575856,-1.1576011283776702,0.04308104273929149
20240706HWJ04,平和島,04R,曇り,追い風,1.0,3.0,37.0,2,54,B1,4.81,29.36,4.73,31.71,57.14,16.67,6.96,3,0,1,-0.9321549193708688,-0.8314065150384483,-0.34883324124717024,-0.2743765134534475,0.5060351374480239,-0.5523958880171937,-0.7492686492653728
20240706HWJ05,平和島,05R,曇り,右追い風,3.0,3.0,37.0,2,53,B1,4.82,21.98,4.8,21.43,0.0,15.38,6.98,6,0,0,-1.1720601978247616,-1.4864743295359117,-1.2587589850270093,-1.4870673853378629,-1.2198384921887153,-0.5317684856721021,-0.29361010975731944
20240706HWJ06,平和島,06R,曇り,追い風,2.0,3.0,37.0,2,52,A1,6.55,45.45,7.85,55.0,28.57,37.5,6.97,1,1,1,1.0423266344721482,0.819892693619526,0.9022729307796765,1.0137624799166598,-0.20036598849364434,0.01530902566877947,-0.13268622310857786
20240706HWJ07,平和島,07R,曇り,追い風,3.0,3.0,37.0,2,51,A2,5.8,36.59,4.38,12.5,57.14,7.14,6.94,1,1,1,0.31773420287365356,0.13341618173635308,0.5396918261667125,0.22527558097200515,0.9991254679967141,-0.8538644938710449,-0.6416587529241737
20240706HWJ08,平和島,08R,曇り,追い風,3.0,3.0,37.0,2,55,B1,4.77,27.84,5.75,37.5,71.43,20.0,7.0,5,0,0,-0.7758442941745415,-0.5706780950630831,0.31219726248606045,0.8166371663037804,0.8043736505549227,-0.677711406422459,-0.8475793795260166
20240706HWJ09,平和島,09R,曇り,追い風,3.0,3.0,37.0,2,55,A1,6.9,54.55,0.0,0.0,0.0,16.67,7.09,2,0,1,1.1602009332054422,1.220355086356243,-1.9176933179550393,-1.5951804756086272,-1.017985992717803,-0.5893885851253595,1.5001508414803417
20240706HWJ10,平和島,10R,雨,追い風,3.0,3.0,37.0,2,53,A2,6.25,43.85,8.1,60.0,28.57,28.57,6.99,2,0,1,1.0290523356989483,0.7434282641707403,0.8945758273450104,0.6932167153186004,-1.2523927092044347,-0.12543221270812313,0.3227486121839613
20240706HWJ11,平和島,11R,曇り,追い風,3.0,3.0,37.0,2,53,B1,5.22,36.21,3.8,10.0,35.71,42.86,6.98,4,0,0,-0.742264164006057,-0.2188292235888293,-1.3724711741190854,-1.212695107761562,-0.015728231484206195,0.29423756079284397,0.04664552548603544
20240706EDG02,江戸川,02R,晴,左追い風,4.0,5.0,37.1,2,54,B1,4.26,17.5,2.5,8.33,27.27,34.38,6.73,4,0,0,0.11122797255602238,-0.17251731837613696,-0.35738697848133116,-0.3775581398446184,-0.03804935592056812,-0.8798072025780508,0.9198528353185941
20240706EDG03,江戸川,03R,晴,左追い風,5.0,5.0,37.1,2,49,A2,5.51,33.68,4.78,22.22,33.33,14.29,6.76,2,0,1,-0.302876844502019,-0.749447078754349,0.07310377415149985,-0.47852130747598076,-0.7705846268840766,-1.2843476727077143,0.399068086823921
20240706EDG04,江戸川,04R,晴,左追い風,4.0,5.0,37.1,2,51,B1,5.44,30.77,3.31,12.5,21.21,17.86,6.65,2,0,1,0.2909175359719303,0.1368210815178692,-0.1472365174971051,-0.3532591996443174,-1.7083607777121053,-1.344335674302095,-0.5923488777590837
20240706EDG05,江戸川,05R,晴,左追い風,6.0,5.0,37.1,2,47,A2,6.14,47.73,5.35,35.29,29.63,41.18,6.76,1,1,1,1.1125542470338885,1.1535495753247549,0.8933773225845132,0.963786768578878,-0.7734749837115593,0.5010314495751497,-0.17149858514250468
20240706EDG07,江戸川,07R,晴,追い風,4.0,5.0,37.1,2,48,A2,6.25,46.34,6.17,40.74,20.59,40.0,6.95,3,0,1,0.9586257478165117,1.0119861161721193,1.1011023824555093,1.0865440130999318,-1.241693306330517,1.0288919904914364,0.944632406537484
20240706EDG08,江戸川,08R,晴,追い風,4.0,5.0,37.1,2,46,B1,4.41,23.4,2.9,5.0,34.38,29.03,6.94,4,0,0,-0.029617610706433005,-0.14906450972202115,-0.23396366251714756,-0.6696250398046618,0.5744577732451744,-0.5637113497846346,-1.2974077740906573
20240706EDG09,江戸川,09R,晴,右追い風,6.0,5.0,37.1,2,52,A2,6.0,41.18,5.41,36.62,37.93,19.44,7.1,1,1,1,0.8880838736149169,1.0700889004672323,1.2972586319374808,1.7326265485660763,0.6078427491597052,-0.6261810049185517,0.9529279872471631
20240706EDG10,江戸川,10R,晴,追い風,5.0,5.0,37.1,2,49,B1,3.98,25.49,2.59,0.0,36.67,50.0,7.18,1,1,1,-0.04136358672831117,0.37862541347057094,0.09502803740716281,-0.875670942465136,0.4924783789956965,1.1357788385209882,1.2679569005298061
20240706EDG11,江戸川,11R,曇り,追い風,6.0,5.0,37.1,2,52,A2,5.84,41.18,2.89,11.11,57.14,31.03,7.04,1,1,1,0.490742118276994,0.6295097779071597,-0.4999775015186361,-0.40859307207741763,1.5739682407250348,-0.1298100123178688,0.6700762772214081
20240706EDG12,江戸川,12R,雨,右追い風,6.0,5.0,37.1,2,51,B1,4.66,28.57,6.26,47.54,55.56,20.0,6.95,2,0,1,-1.6985471679752293,-1.19553699233265,0.010776450220838446,-0.21927836094962028,1.7090429319841118,-1.3755353977921567,-0.7701540462154141
20240706KRY01,桐生,01R,曇り,左追い風,1.0,1.0,47.0,2,51,B1,3.73,16.42,5.07,30.23,31.58,35.66,6.87,2,0,1,-0.10855179836815942,-0.22155185090728308,1.0096877024499644,1.0803868473878622,-0.13819643721516264,0.8504190435949314,0.7784989441615073
20240706KRY02,桐生,02R,雨,左追い風,2.0,1.0,47.0,2,52,B1,4.02,21.7,2.48,8.7,51.35,31.03,6.75,3,0,1,-0.14689920672503534,-0.07202880199154427,-0.3173531990978592,-0.5435190632296024,1.85064784404554,-0.3905273765138563,-1.831193473524868
20240706KRY03,桐生,03R,雨,右追い風,2.0,1.0,47.0,2,55,A2,5.82,41.3,4.83,16.67,34.48,21.09,6.87,4,0,0,1.1360737786116384,1.2736332234556667,0.9922153846272144,0.4197961465762078,0.9431439910255446,-1.926059683828063,0.04720343200308007
20240706KRY04,桐生,04R,雨,右追い風,3.0,2.0,47.0,2,54,A1,6.77,49.0,8.22,77.78,32.11,33.33,6.83,3,0,1,0.918626110329793,0.94801271072611,1.3088707196144747,1.4925843498008118,0.27091592591884506,-0.7827047693179912,-0.3530431596843663
20240706KRY05,桐生,05R,雨,左向かい風,2.0,1.0,47.0,2,53,B1,4.77,24.39,4.75,12.5,29.06,41.07,6.87,2,0,1,-0.1520484358444964,-0.3642619130975257,-0.48851170390911525,-1.6079072376144905,-0.5125800876527392,1.1768222937025485,0.0
20240706KRY06,桐生,06R,曇り,無風,0.0,0.0,47.0,2,54,B1,4.15,17.65,0.0,0.0,35.48,32.81,6.9,6,0,0,-0.1400313982138184,-0.4121761634932964,-1.5391098385716442,-1.2140919746202214,0.5790018578303372,-0.6121369402960469,1.792995204756921
20240706KRY07,桐生,07R,曇り,無風,0.0,0.0,47.0,2,52,B1,4.2,20.0,4.86,27.27,34.33,41.41,6.8,1,1,1,-0.18929874109741077,-0.2878028276888509,0.06293745644642577,0.02224403445183895,0.42762867704273805,1.1029919366560952,-1.0072203103706672
20240706KRY08,桐生,08R,曇り,左横風,3.0,2.0,47.0,2,53,B1,5.35,38.3,4.53,30.0,33.87,21.85,6.77,3,0,1,0.2959910143994605,0.46866708669912127,-0.04712080634576975,0.025669678449243827,0.1935295410099324,-1.1946228040488145,-0.7934658247090973
20240706KRY09,桐生,09R,曇り,左向かい風,3.0,2.0,47.0,2,54,A1,7.09,58.97,8.04,71.79,20.27,22.31,6.73,1,1,1,1.3229165277580952,1.4734623677123309,1.0212635942731962,1.1819964277198303,-1.8159125591736354,-0.7837489468269108,-0.36273812505500047
20240706KRY10,桐生,10R,曇り,左横風,2.0,1.0,47.0,2,51,A1,5.72,39.37,6.0,41.38,34.56,23.62,6.8,4,0,0,0.32130525689616474,0.3108873185787449,0.5732104755475704,0.4461941741266728,0.2821544608200061,-1.2292241071926908,0.562900329308043
20240706KRY12,桐生,12R,曇り,右追い風,1.0,1.0,47.0,2,53,A1,6.49,48.36,6.67,55.56,30.1,37.69,6.81,3,0,1,0.6515547091867931,0.7615712222952269,0.5991986306740283,0.6770341438550443,-0.5256677811065286,0.8334999316398528,0.27228657013374635
20240707KRT01,唐津,01R,晴,向かい風,5.0,5.0,42.0,2,55,B1,4.92,30.12,0.0,0.0,36.19,22.22,6.72,3,0,1,0.2645847156400965,0.3957814603407182,-0.8719916016898751,-0.682609810396446,0.04798382409284549,-1.4800158470225555,1.1580412784737042
20240707KRT02,唐津,02R,晴,向かい風,4.0,4.0,42.0,2,58,A2,5.04,30.14,4.58,34.62,39.8,29.23,6.74,1,1,1,0.11463169379513434,0.12076238190552847,0.24468524100073266,0.7276933669490829,0.6577856462289334,0.35891611330766,0.6045635417583461
20240707KRT03,唐津,03R,晴,向かい風,4.0,4.0,42.0,2,65,B2,2.38,7.5,4.57,28.57,23.59,38.24,6.74,4,0,0,-0.9944186476660676,-0.8329446530787852,-0.16352862636202523,0.01611355891572824,-1.8492193576540763,1.283540617546121,1.5167298650610237
20240707KRT04,唐津,04R,晴,向かい風,4.0,4.0,42.0,2,56,B1,4.19,18.99,4.11,13.89,30.89,29.87,6.73,4,0,0,-0.9108746323522401,-1.1086138961255663,-0.9468209407346945,-1.0205541087352126,0.08535471471894332,-0.04701278162241208,0.10588088747190535
20240707KRT05,唐津,05R,晴,向かい風,5.0,5.0,42.0,2,54,B1,5.05,30.95,4.82,36.36,38.34,22.22,6.75,5,0,0,0.1567954243344176,0.09052632946433539,0.006981747716687953,0.10441996367900187,0.5862377986427513,-1.0533372302950479,1.290994448735808
20240707KRT06,唐津,06R,晴,向かい風,5.0,5.0,42.0,2,54,B1,4.33,16.42,5.8,40.0,35.78,35.0,6.74,6,0,0,-0.8613241219453693,-1.23086401757289,0.6014721659587832,0.6676719265723933,0.378964554623066,0.21443027771537307,1.0206207261596532
20240707KRT07,唐津,07R,晴,向かい風,6.0,6.0,42.0,2,54,A2,5.74,40.8,6.17,41.67,37.5,28.0,6.69,5,0,0,0.652076411269145,0.8896954954762536,0.33620061019206754,0.3968885214999593,0.8442733911998198,-0.32765882015291165,-0.09676412496448747
20240707KRT08,唐津,08R,晴,向かい風,6.0,6.0,42.0,2,57,B1,4.71,26.03,4.15,18.52,41.09,29.73,6.73,2,0,1,0.8422418863163603,1.394804743506418,-0.4364246830012442,-0.16929007195065104,1.2270357230785724,-0.812313116018081,0.4838206248226115
20240707KRT09,唐津,09R,晴,右向かい風,7.0,7.0,42.0,2,52,A1,6.85,45.1,8.0,57.14,36.27,38.36,6.7,1,1,1,0.7462375000959457,0.4470846990894493,1.004887702715494,1.0728951429074993,0.389345505873572,1.4817190285336084,-0.42769946138413834
20240707KRT10,唐津,10R,晴,向かい風,8.0,8.0,42.0,2,51,A2,5.42,42.86,5.05,29.27,25.68,25.0,6.73,6,0,0,-0.0015331113344438968,0.49893105932758114,0.1317455786137697,-0.1794002015480502,-1.488592682366207,-0.7426637325192361,0.527046276694742
20240707KRT11,唐津,11R,晴,向かい風,7.0,7.0,42.0,2,55,A1,6.74,46.1,8.29,65.71,38.46,32.5,6.73,1,1,1,0.8675148112780399,0.6991475718834259,1.1083257250954979,1.356200679063107,1.2788416710914605,-0.6665941509824771,0.9446324065374991
20240707KRT12,唐津,12R,晴,右向かい風,7.0,7.0,42.0,2,50,B1,4.95,27.27,5.26,29.31,39.52,28.57,6.71,3,0,1,-0.3736146919602623,-0.6002544672769137,-0.4364097109350434,-0.3991495740041601,1.0390691119619775,-0.3587633825683771,-0.07799182688475977
20240707FKO01,福岡,01R,晴,左向かい風,5.0,5.0,50.0,2,58,B1,4.39,20.27,4.63,21.13,40.45,24.64,7.12,2,0,1,0.024059932694281538,-0.11770479602886835,0.30136612725214423,0.1337548787036797,1.683976525929115,-0.5463055495348491,0.3191061914625894
20240707FKO02,福岡,02R,晴,左向かい風,5.0,5.0,50.0,2,54,B1,4.77,26.0,4.58,23.58,40.0,21.92,7.0,1,1,1,0.14838304378702155,-0.022576693395203056,0.31208754948469114,0.016491348122317454,1.7757916098703177,-1.4770986939282449,-1.4544361847068428
20240707FKO03,福岡,03R,晴,左向かい風,5.0,5.0,50.0,2,54,B1,3.45,10.94,2.7,6.0,30.1,37.97,7.01,6,0,0,-0.1973193645199376,-0.3769467821159296,-0.4928401222478183,-0.6814920148731739,0.8457816704055993,0.2942973080886669,-1.1409652938638346
20240707FKO04,福岡,04R,晴,左向かい風,5.0,5.0,50.0,2,54,B1,4.66,23.53,5.63,34.21,32.95,29.87,7.09,2,0,1,0.05457377330977135,-0.13179307933331474,0.44903674868198934,0.2808447981208198,0.2682436909263202,-1.196694734009279,-0.5756496756010745
20240707FKO05,福岡,05R,晴,左向かい風,5.0,5.0,50.0,2,51,B1,4.45,20.0,4.28,12.5,21.43,51.85,7.01,6,0,0,0.053888544417264164,-0.1708483698882883,0.07504273864038057,-0.44628401017840047,-1.0619653706688812,1.5118018591165965,-0.6881023532039694
20240707FKO06,福岡,06R,晴,左向かい風,5.0,5.0,50.0,2,50,B1,2.93,6.67,2.56,3.66,30.34,38.82,7.01,4,0,0,-0.5642623159735464,-0.8144837589557034,-0.6201829906691428,-0.8001736480808632,-0.07043814880709248,1.57535213679972,-0.34687296754715247
20240707FKO07,福岡,07R,晴,左向かい風,5.0,5.0,50.0,2,53,A1,7.1,57.6,6.38,46.38,27.4,26.74,6.97,2,0,1,1.5804565260619607,1.6876360682258353,1.3278569215203908,1.4958751510116886,-0.20908080396618312,-0.6859686769246693,-1.1874878657292511
20240707FKO08,福岡,08R,晴,左向かい風,5.0,5.0,50.0,2,54,B1,4.27,21.82,4.17,22.62,32.47,31.76,7.03,3,0,1,-0.03617712713544877,-0.15427714721344085,-0.05812237418489687,-0.16662680257428977,0.447731214938005,-0.1467153863194649,0.20806259464412544
20240707FKO10,福岡,10R,晴,左向かい風,5.0,5.0,50.0,2,53,A2,6.07,39.6,6.93,54.76,21.21,30.14,6.98,1,1,1,0.31115011812936183,0.22397276827059565,1.362309114939537,1.2976673274886457,-1.5556902870451632,0.2012933148040997,-1.5619728026263737
20240707FKO11,福岡,11R,晴,左向かい風,5.0,5.0,50.0,2,55,A1,7.11,57.26,7.55,62.5,33.33,31.08,7.23,2,0,1,1.4605416902638317,1.529904157429856,1.4800485857382426,1.4599582799899962,-0.2876922930845854,-0.09321099063071342,1.9480553007475918
20240707FKO12,福岡,12R,晴,左向かい風,5.0,5.0,50.0,2,53,A1,7.09,56.49,7.16,56.73,42.0,39.74,7.13,6,0,0,0.4563532284079195,0.5147171246425324,0.8832324170271167,0.806313521960737,1.6289950866069771,0.6015527909199168,1.3073944710875516
