レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240711TMG08,7,7,7,0.0,2.0,41.0,1,1,0.5330698291072429,-1.2725947661890091,0.1450121639068317,-1.084165947214368,-0.2070566455055697
20240711TMG09,7,8,7,0.0,2.0,41.0,1,0,0.5221629174358157,0.05883286910767,1.1203387383649337,-0.9400739228255384,-0.8708771246807041
20240711TMG10,7,9,7,0.0,2.0,41.0,1,1,0.6295995370890848,0.5001890578461498,-0.6690476614611011,0.3128739257953393,-1.1598144445321237
20240711TMG11,7,10,6,1.0,2.0,41.0,0,1,1.604374159351157,1.6293350465391034,0.1114199683841358,1.395435039285678,0.3396831102433688
20240711TMG12,7,11,4,1.0,2.0,41.0,0,1,1.1552272606445246,1.8135610640447093,0.1654011746171466,-1.545014773057306,-1.0397504898200671
20240711TDA01,14,0,0,2.0,2.0,37.0,2,1,0.7479465230855451,1.0280137051848162,0.6094096636119697,0.3923004980112656,-1.6893660457598627
20240711TDA02,14,1,0,2.0,1.0,37.0,2,1,0.4565308665452819,0.5894366380581122,-1.002047524349924,-0.2667965686763012,-0.2085506868961868
20240711TDA03,14,2,0,2.0,2.0,37.0,2,0,-0.0578809981010609,-0.2501052050999406,-0.9142573174530374,0.5583847946509762,-0.8475793795260264
20240711TDA04,14,3,0,2.0,2.0,37.0,2,1,0.0780638786411867,1.5562908159978424,1.2163918890837568,-0.5674842584559774,-1.797613659301
20240711TDA05,14,4,7,0.0,0.0,37.0,2,0,-1.6095168211104731,-0.9094150814515534,1.870557198844008,-0.8145464804416891,-0.7780092913398496
20240711TDA06,14,5,7,0.0,0.0,37.0,2,1,0.4283268696955244,0.5430287950192277,-0.982371130593088,-1.6113434831916766,-2.0050451689786706
20240711TDA07,14,6,6,3.0,2.0,37.0,1,1,0.828925600713858,0.7724638154572787,-1.09663249188674,1.5180779773098685,-0.6065154332371601
20240711TDA08,14,7,4,1.0,1.0,37.0,2,1,-0.8552252175517098,-0.6642336960807361,0.587260033710523,-1.0313165880681845,-0.866025403784452
20240711TDA09,14,8,7,0.0,0.0,37.0,0,1,1.578598801340144,-0.4359492113689222,0.4098704308551072,-0.806869462420673,-1.743625500231476
20240711TDA10,14,9,7,0.0,0.0,37.0,0,1,1.4831828991572924,-0.0796739380487401,-0.5127882913773811,0.1058840272246381,-1.486165276784859
20240711TDA11,14,10,0,3.0,2.0,37.0,1,1,1.539634096858314,1.5047062398783546,1.1252917505458655,-0.9001016049577214,-0.997965409896346
20240711TDA12,14,11,0,2.0,2.0,37.0,0,0,1.3348344209304066,0.8969288441349899,1.96152567928516,0.5218059488999462,-1.5968095681115952
20240712OMR01,8,0,6,2.0,1.0,48.0,1,1,0.9994784890889816,1.1806204617660725,-1.0768002311502107,0.8349955333188145,-1.700552595851104
20240712OMR02,8,1,6,2.0,1.0,48.0,0,1,1.1753441761907768,-1.1031021102440053,-0.647716399422474,-0.29220861112122,-0.774283704596634
20240712OMR03,8,2,6,2.0,1.0,48.0,1,1,0.5513920524594585,0.1174441397561846,1.0567273870835188,1.30992707278427,-0.4529108136578494
20240712OMR04,8,3,6,1.0,1.0,48.0,1,1,0.7684258886810286,0.8986170626397825,-0.2696866520785414,-1.178761443157115,-0.2776171661553679
20240712OMR05,8,4,8,1.0,1.0,48.0,1,1,0.23512270866472,-1.7557100114167552,0.0426811471002368,-0.1850618203395836,-1.297747735173983
20240712OMR06,8,5,8,2.0,1.0,48.0,0,1,0.8369071800445919,0.679879859887245,1.4281751956532962,-1.3165177428744377,0.5715476066493617
20240712OMR07,8,6,8,1.0,1.0,48.0,2,1,0.1637449922321023,1.1839566624715427,0.1564312845027404,0.7020685995273054,0.1083378475043774
20240712OMR08,8,7,8,2.0,1.0,48.0,0,1,0.7694262858298938,0.7375497798740774,0.0976261041939704,-0.4238465103910775,0.5270462766947458
20240712OMR09,8,8,8,1.0,1.0,48.0,0,1,1.0581038677153294,-1.9709652998545395,-0.3808871323303399,-1.0189171472352914,-0.1286712531637407
20240712OMR10,8,9,8,1.0,1.0,48.0,0,1,1.1079938537434997,0.7602674258902957,0.4546810219578491,1.2575405152949468,-1.516729865061057
20240712OMR11,8,10,2,2.0,1.0,48.0,0,0,0.8795961864090672,0.8893449976452943,0.7789207410035359,-1.3158301456219057,0.3100868364730144
20240712OMR12,8,11,2,2.0,1.0,48.0,0,1,1.9185583721368653,1.6094919609675609,-1.6820290091906778,0.4078395301224915,-0.5305954499725379
20240712WKM01,21,0,6,1.0,1.0,41.0,2,1,0.5684047348174136,1.032230225691432,-1.0955074038160988,1.374353173723568,-1.217720467617613
20240712WKM02,21,1,6,1.0,1.0,41.0,2,0,-0.1812517286705399,-1.040894238337293,-0.2827500240687319,-1.526054744245726,1.0112997936948769
20240712WKM03,21,2,6,1.0,1.0,41.0,2,0,-0.0563682937695845,0.5968246063851314,1.1939948726490988,-0.0680487991130154,2.928237534208923e-14
20240712WKM04,21,3,6,2.0,2.0,41.0,2,0,-0.5554791924560198,-0.2353564746444594,-0.8623455277481382,-0.5629938831168959,0.6642111641550514
20240712WKM05,21,4,6,1.0,1.0,41.0,2,1,-0.4891009456942108,-0.0303383387856024,-0.6666572404745889,0.3155986871246912,0.2752409412815975
20240712WKM06,21,5,6,2.0,2.0,41.0,2,0,0.5384957890230807,0.0246627373510988,-0.2595526524260214,0.058879870690386,0.7381811520672917
20240712WKM07,21,6,6,1.0,1.0,41.0,1,1,0.7348275750272558,0.934187438002666,-0.4921313945125892,0.1521727288249328,-1.257933624538773
20240712WKM08,21,7,6,1.0,1.0,41.0,0,1,0.7800825932866652,1.1117590983938834,1.689964604698865,-1.3968496182126475,0.6918984060216495
20240712WKM09,21,8,8,1.0,1.0,41.0,0,1,1.608407823420407,1.2846725139372492,1.1869652361340457,-0.4026592179032459,0.0779918268848034
20240712WKM10,21,9,6,1.0,1.0,41.0,1,0,-0.0932651967691848,-1.1769908916763585,0.7695432638054358,-0.6193038041561434,-0.2058467423981859
20240712WKM11,21,10,6,1.0,1.0,41.0,1,1,0.0982272204592278,1.295506909718937,-1.257423304521461,0.1560796360060697,-0.3896110601495168
20240712WKM12,21,11,6,1.0,1.0,41.0,0,1,1.2171848643829868,0.5607413148915571,1.27200075689317,-0.7907616938233379,-1.5002595829386929
20240712TKY01,13,0,6,2.0,2.0,45.0,0,1,1.579447612985614,1.3464269708315075,-0.7391103119544543,-1.2235642422169992,-0.7429587926554801
20240712TKY02,13,1,5,2.0,2.0,45.0,2,1,0.4605011848738783,0.9114708186701636,0.3244006233948901,1.611731812340764,-0.9682458365518438
20240712TKY03,13,2,8,2.0,2.0,45.0,0,1,1.2121322744139122,-1.096945956653439,1.133305875640365,-0.5284523118834428,-0.9282791216329332
20240712TKY04,13,3,8,3.0,3.0,45.0,0,1,1.8134145766147207,1.4565543030864314,-1.1573184935439975,-0.8390105871129522,0.3640069986282891
20240712TKY05,13,4,5,1.0,1.0,45.0,2,1,0.5030567427633917,0.6549074165335065,-0.3777675466103149,-1.772674295415862,0.2938169502971016
20240712TKY06,13,5,8,3.0,3.0,45.0,2,1,0.6084586561272973,-0.7925871597019315,0.38416370014517,-0.3273006598338151,-1.6951587590520176
20240712TKY07,13,6,8,4.0,4.0,45.0,2,1,0.0,0.0587417752648234,0.3900932381334979,-0.6243565172146408,-1.1667205331240391
20240712TKY08,13,7,8,5.0,5.0,45.0,2,1,0.4019132483252947,0.8817636614196889,-0.7218946532145915,-1.2455852761514778,-0.7774541189099272
20240712TKY09,13,8,6,5.0,5.0,45.0,2,1,-1.7908252471150752,-1.5016937448077596,0.9573026335576744,0.9209601264613488,-0.8164965809277456
20240712TKY10,13,9,8,5.0,5.0,45.0,1,0,-0.2842489667839323,-1.5927964880179082,0.7753653422877255,1.0854302653166488,-0.4356585122140267
20240712TKY11,13,10,8,5.0,5.0,45.0,0,0,0.8010667950997938,-0.8852446921570782,-0.0691493597043547,-1.0145222122501492,0.3086066999241491
20240712TKY12,13,11,6,3.0,3.0,45.0,1,1,-0.653096874820605,0.0807040200390982,0.6716272940305866,1.2856805021074569,-0.8164965809277316
20240712MYJ01,9,0,4,1.0,1.0,40.0,1,1,1.3261786632654111,1.6524197860529628,0.450355196060211,-0.6153973283543775,-0.1908554696319666
20240712MYJ02,9,1,0,2.0,2.0,40.0,3,1,-0.955802921644211,0.6560964372567324,-0.4490332699999885,0.2427808676161116,0.5091283274511514
20240712MYJ03,9,2,0,2.0,2.0,40.0,2,1,-0.4662265751084699,-0.7065054658909145,-0.2902074570429173,-0.1363666509982964,-0.725476250110004
20240712MYJ04,9,3,1,3.0,3.0,40.0,0,1,1.577056204099922,1.2252601542177068,1.1469100126800922,0.014489190655781,-0.8164965809276941
20240712MYJ05,9,4,1,4.0,4.0,40.0,2,1,-0.1777911491594118,-0.1574836694752186,-0.5499544396595432,-1.782440070700093,-0.1695158759051816
20240712MYJ06,9,5,1,4.0,4.0,40.0,2,0,-0.6453826695636586,-0.6913606001213414,-0.1403624485492018,0.7014297261286672,0.6175402271944834
20240712MYJ07,9,6,1,3.0,3.0,40.0,3,1,-0.4033939520312841,1.1857484532566132,0.2264774953483228,0.9388836952024604,0.5015698625755006
20240712MYJ08,9,7,1,2.0,2.0,40.0,2,0,-0.7030844770016105,-0.3480688360810298,-1.77426297899399,0.2598504048742017,0.5036101551853053
20240712MYJ09,9,8,1,2.0,2.0,40.0,1,1,1.5392641070986444,1.0455989101330727,1.3420379446552624,1.4227726131021623,0.6754697823349564
20240712MYJ10,9,9,4,1.0,1.0,40.0,1,1,0.380449906551584,1.5516933617758693,-0.1383359256393869,-0.5380565364434797,-0.8016048160562206
20240712MYJ11,9,10,1,3.0,3.0,40.0,0,1,0.8193548242706862,0.7761647022180463,0.5075745809547884,0.154559518402867,-0.9534625892456108
20240712MYJ12,9,11,1,2.0,2.0,40.0,0,1,1.1639661195948416,1.9054018658372367,-0.0608910931874581,-0.4089241437877744,-0.8894600837060233
20240712KJM01,5,0,0,3.0,3.0,43.0,0,1,1.0284402200942278,-1.20451333546579,1.3411811484625813,0.9416855454896376,-1.3174081768616617
20240712KJM02,5,1,0,4.0,3.0,43.0,2,1,1.0742581932352848,0.4098329808409091,0.3691912686544831,-1.3608555125743962,1.707825127659942
20240712KJM03,5,2,0,3.0,3.0,43.0,2,0,-1.01309350748828,0.2668557099970377,-0.1052124977567573,-0.0382121884571034,-0.0623540286056888
20240712KJM04,5,3,0,4.0,3.0,43.0,2,1,-0.8053732476893729,-0.698164357694969,0.2950651312459898,1.4872406993573146,1.703885502741202
20240712KJM05,5,4,0,2.0,3.0,43.0,1,0,0.0322363746730564,-1.2535580142289715,-0.8399981301599967,-0.6678152674955528,1.133893419027672
20240712KJM06,5,5,2,1.0,1.0,43.0,1,1,0.1044187683189856,0.413341956874334,-0.2756328473029901,-0.8907590868760422,-0.59761430466719
20240712KJM07,5,6,0,2.0,3.0,43.0,2,0,-0.3806257233837581,-0.4395664286509915,-1.08244032684406,-1.590939249873747,-0.436666882304689
20240712KJM08,5,7,0,1.0,1.0,43.0,2,1,-0.1454025139361205,0.3614496442110821,-1.4630521352761532,-0.7821704270588615,1.9871079816761692
20240712KJM09,5,8,0,2.0,3.0,43.0,1,1,1.0477689166787645,1.0237038270692362,-1.0378677994681136,1.3518196908837712,1.565247584249859
20240712KJM10,5,9,2,3.0,3.0,43.0,3,1,0.330028268451827,0.3220341079061268,-1.2786466967448284,0.511033696707316,0.2830692585361467
20240712KJM11,5,10,2,1.0,1.0,43.0,0,1,0.2770495747171299,0.6707951491755413,1.1383089340754182,-1.3088395124301044,0.6319875663521131
20240712KJM12,5,11,2,1.0,1.0,43.0,0,0,0.5226089028432196,1.3082861087196511,0.2981622600909483,-0.3132092830665541,-1.807015805810497
20240712NRT01,23,0,1,2.0,2.0,45.0,1,1,0.8448623804928189,0.7359206153389799,1.2402020403976313,-0.1290670137922397,-1.310855936351283
20240712NRT02,23,1,1,2.0,2.0,45.0,1,1,0.446397202462198,1.2876478647506575,-0.2698196251022487,0.4271078292829852,-0.7946848484466976
20240712NRT03,23,2,1,4.0,4.0,45.0,1,0,-0.1199974367811959,0.1732087516446389,-0.0966559018592589,0.979298305408593,-0.5661385170723143
20240712NRT04,23,3,1,3.0,3.0,45.0,1,1,0.9300243698795656,-0.4554895369883808,0.107192350163807,-1.1210020201770006,-1.6685595311797772
20240712NRT05,23,4,1,4.0,4.0,45.0,2,1,-0.3181917368840508,-0.1617911933992019,0.6302379807447556,-1.1985062049719504,1.3732441735406635
20240712NRT06,23,5,1,4.0,4.0,45.0,2,1,-0.4573099102417908,0.1285373256075533,-1.2274876929168903,1.3830974390673776,-0.5085476277156098
20240712NRT07,23,6,1,3.0,3.0,45.0,2,1,-0.3462240753210172,-1.261926430271013,-0.911804679143838,-0.6452510520059291,-0.51754916950677
20240712NRT09,23,8,1,4.0,4.0,45.0,2,0,-1.3314759751692191,-0.4971006201544024,0.0216438474058848,-1.849891487206229,-0.4673827146373071
20240712NRT10,23,9,1,5.0,5.0,45.0,2,0,-0.5649284894462121,0.6661689499040571,0.4577959732799865,0.2906556159161773,-0.9364238207798896
20240712NRT11,23,10,1,2.0,2.0,45.0,2,1,0.9053698699731512,1.1585937386724507,1.6306345713299546,1.0079557744875325,-1.2850588106343517
20240712NRT12,23,11,1,2.0,2.0,45.0,0,1,1.5173993880495045,0.7242549617463294,-0.1097604203935079,-1.200078461399279,0.8998199225780662
20240712SME01,4,0,7,0.0,1.0,45.0,2,1,-1.1431560839226418,0.2153281532975248,1.0841224913871987,-1.011640371371746,-1.8731716231633857
20240712SME02,4,1,7,0.0,1.0,45.0,2,1,-0.671197777650636,0.4102852474048889,0.9780106662367364,-1.4318071492972628,-1.1410886614690896
20240712SME03,4,2,7,0.0,1.0,45.0,2,0,-0.5035718158026719,0.6573650554138842,1.4932035155446275,0.5326457356513441,1.5074272021425927
20240712SME04,4,3,3,1.0,1.0,45.0,2,0,0.2542245268020575,0.8626083729174489,-1.797515958122616,-0.7764022577185105,-0.2752409412815632
20240712SME05,4,4,7,0.0,1.0,45.0,1,1,0.79269858911097,0.0933474402346816,0.6251641541177925,-0.758687129834892,-0.4336225114324718
20240712SME06,4,5,7,0.0,1.0,45.0,1,1,-0.2797814171826479,-0.1220520036989467,-0.275467885112521,-0.1130896833044361,-0.1403033833165996
20240712SME07,4,6,7,0.0,1.0,45.0,2,1,-0.9527273848277787,-0.7608760080073478,-1.3518046624905586,0.6390107807351815,-0.6907237049944376
20240712SME08,4,7,7,0.0,1.0,45.0,1,0,0.1898541322078239,0.7134200856161375,1.8524719509664915,-0.0771871834142736,0.1622214211307318
20240712SME09,4,8,7,0.0,1.0,45.0,1,0,-0.161071935588541,0.952064575254395,-1.8752039988115976,0.8256300465077088,-0.4082482904638356
20240712SME10,4,9,7,0.0,1.0,45.0,0,1,0.6990249415116131,0.7401330093689996,-0.8508181903693883,0.0210605484886287,-1.2084518968726137
20240712SME11,4,10,7,0.0,1.0,45.0,0,0,0.2857831347334653,-0.6175223680700686,0.3718753813529595,-0.2866238349912849,0.1188456721353845
20240712SME12,4,11,7,0.0,1.0,45.0,0,1,0.9174247083456144,0.6204432610336754,-1.453460016708855,1.4955595997621625,-0.999840038389764
20240712MKN01,1,0,2,2.0,2.0,45.0,0,1,1.8654842802187044,1.91994384418284,-1.3606220988993012,-1.4042102167805006,-0.5000000000000369
20240712MKN02,1,1,8,1.0,1.0,45.0,0,1,0.8974412040911033,1.1961079855726713,0.9934331240002668,-0.1344156828700192,-0.464291311751466
20240712MKN03,1,2,6,1.0,1.0,45.0,0,1,1.5276161041020642,0.758628056292743,-1.311609441506641,0.0427796913931434,-0.3563583637836079
20240712MKN04,1,3,8,1.0,1.0,45.0,0,1,0.9486697891429346,0.8797848329638146,-0.5792333277756744,0.462542737891254,-0.0477818482567571
20240712MKN05,1,4,2,3.0,3.0,45.0,1,1,-0.3274691196143469,-1.9195163689283268,-0.5447361818391928,-0.0878122215713802,-0.3957797417883192
20240712MKN06,1,5,2,3.0,3.0,45.0,2,1,-0.5954458000940949,-0.9866564041907612,-0.0930128423390004,-0.948863490806483,-0.172393295713707
20240712MKN07,1,6,8,3.0,3.0,45.0,2,1,-0.2239357241282569,-0.937620587653804,-1.1952256633284306,-1.1921987693010976,-0.4109897759310945
20240712MKN08,1,7,8,1.0,1.0,45.0,3,0,-0.1581193733597588,0.299863580710868,-0.0798667003476427,-1.3109702686803215,-1.1405318970244056
20240712MKN09,1,8,2,5.0,5.0,45.0,2,0,-1.354470334451877,0.0098562733537963,-0.4937271150503521,0.909792591448345,0.5661385170722921
20240712MKN10,1,9,8,4.0,4.0,45.0,0,0,0.7166621931867101,0.7988877996332372,-0.5111119929038715,1.4747412521632686,1.3410476360446544
20240712MKN11,1,10,2,5.0,5.0,45.0,0,1,0.8160406552843166,0.3064847293971779,-0.7198687357776268,-0.4772690244071582,0.2439750182371384
20240712MKN12,1,11,2,5.0,5.0,45.0,0,1,1.050544204666701,0.8152008980295493,-0.1669986712439359,1.3376839413802226,0.2722865701337625
20240712TSU01,17,0,3,1.0,1.0,40.0,0,1,0.5777176151186447,-2.0130222809222738,1.7377792179890863,-1.6330582006101526,0.1040312973220746
20240712TSU02,17,1,8,1.0,1.0,40.0,2,0,-0.8397444276740319,0.1054261706360674,1.041782849949085,-0.7928222735361699,-0.4875886365704889
20240712TSU03,17,2,8,1.0,1.0,40.0,0,1,0.6826697897457492,0.2036178844525006,-0.9873671425691536,0.2073230708625058,-1.2346619958119724
20240712TSU04,17,3,8,1.0,1.0,40.0,2,0,-1.159282317253407,0.2156809695859365,-0.8788148893712612,0.5375695458062051,-0.5669467095138453
20240712TSU05,17,4,8,1.0,1.0,40.0,1,1,-0.2723506187813087,-0.0341881729378916,1.137123462369806,-0.2254007150635354,0.7271212629197601
20240712TSU06,17,5,8,1.0,1.0,40.0,1,0,-0.6059799418580376,0.0762091631568507,-1.3970210137455648,-0.963484949037921,0.1253924656438657
20240712TSU07,17,6,0,1.0,1.0,40.0,0,1,0.1821807730462146,0.8477377480366324,0.4596361432376343,-0.7978754803829954,1.1226827987756407
20240712TSU08,17,7,8,1.0,1.0,40.0,1,1,-0.9343556561067088,0.2594780720931781,0.3449767040636196,-1.2430301324112427,1.5682313584086551
20240712TSU09,17,8,8,2.0,1.0,40.0,0,1,0.9874285270795058,-1.8164391010297,-0.5012676493407644,1.1692798408326686,-1.774488524564045
20240712TSU10,17,9,8,3.0,2.0,40.0,0,1,0.2155295744745488,0.4873071517806951,-0.8327782256525693,0.0596014320694219,0.1831732823945213
20240712TSU11,17,10,8,2.0,1.0,40.0,0,1,0.0679096140196037,-1.2525388043011747,1.6919278945353649,1.2689913797151748,-1.3406206329875916
20240712TSU12,17,11,8,2.0,1.0,40.0,0,1,0.271341678098253,0.3619414929784892,0.9350462963271904,-1.3257708221708044,-0.8770580193070449
20240712HMN01,18,0,5,1.0,0.0,42.7,3,1,0.1713679063405656,-0.7548965448973285,-0.7090914351652393,1.27059065099901,-1.4468144909606953
20240712HMN02,18,1,4,1.0,0.0,42.7,2,1,1.1125471857212716,0.9405917508195244,1.0675808493742316,-0.6220506887172081,-1.0871263645197666
20240712HMN03,18,2,3,2.0,1.0,42.7,2,1,0.2831686028647369,-0.2201530778173845,0.3645295192761227,0.708886549168079,-0.1931668523215577
20240712HMN04,18,3,3,2.0,1.0,42.7,1,1,1.2233282078979053,0.902441936841734,0.4652943755562981,-0.2581668875710288,-1.0031397251510634
20240712HMN05,18,4,3,2.0,1.0,42.7,2,1,-0.4293934187218628,0.0966491677359698,0.6390660179628009,0.0789210496430765,-0.65938047339577
20240712HMN06,18,5,4,1.0,0.0,42.7,2,1,0.5150775075684257,0.3435551153184307,0.4409749095439534,-1.04343466681056,0.5923488777590705
20240712HMN07,18,6,5,2.0,1.0,42.7,2,1,-0.54795969251249,0.0933764209300217,1.1874299427921502,1.6883555488410769,-0.8951435925493376
20240712HMN08,18,7,4,2.0,1.0,42.7,1,1,0.7643848932583258,0.631609706880746,0.013395962637687,-0.304317350370695,-1.6484511834894504
20240712HMN09,18,8,3,2.0,1.0,42.7,2,1,0.3124769093312343,0.8716774899690951,0.1118374497929158,1.1902528896946625,-1.2677313820927765
20240712HMN10,18,9,0,5.0,2.0,42.7,1,1,-0.2145112886318299,0.4304622240429034,-0.885383059524086,1.4713805799966813,-0.8519427513706016
20240712HMN11,18,10,1,2.0,1.0,42.7,0,1,1.1456318573420228,-0.9894567407498616,-0.9585507412566632,-1.5064853883115217,-1.7663227523106706
20240712HMN12,18,11,1,2.0,1.0,42.7,0,1,1.6312081373772749,1.4520648604988646,-0.6657600943408367,-0.0294777602682629,-1.6513563972423786
20240712TMG01,7,0,7,0.0,2.0,41.0,2,1,0.8647367639613077,0.4592992890569276,1.4779806587185442,-0.973646954333267,-0.8226383049436937
20240712TMG02,7,1,0,1.0,2.0,41.0,2,1,0.1755079530401237,0.1649235017322963,0.958617536719179,-0.1929798747794217,0.877474772962907
20240712TMG03,7,2,7,0.0,2.0,41.0,2,0,-0.0217234799726946,-0.2224572268737666,1.4094111613972171,0.5115738558070985,0.2581988897471663
20240712TMG04,7,3,1,1.0,2.0,41.0,2,1,-0.0574897795148467,-0.0162454716506401,1.314103678636796,0.0330479173939968,-0.4698092386498138
20240712TMG05,7,4,7,0.0,2.0,41.0,2,1,-1.116259290589393,-1.839740736268647,1.0223932856195717,-1.224446239466707,-1.677890138035065
20240712TMG06,7,5,7,0.0,2.0,41.0,2,0,-0.5001443444904305,-1.016412879709139,0.1413104221229462,-0.8152420492155938,-1.2713501076402431
20240712TMG07,7,6,6,1.0,2.0,41.0,0,1,0.7725397802957641,1.019993179791855,1.2927442429890603,-0.7100312423939691,-1.5067827917173495
20240712TMG08,7,7,5,1.0,2.0,41.0,0,1,0.7892319960136983,0.6041428431538027,-0.4244595070152774,-1.1815310612123084,0.3984095364447871
20240712TMG09,7,8,4,1.0,2.0,41.0,0,1,0.9578673648061756,1.2014929080235814,0.2300478418025891,1.6240826494860066,0.2737216604520223
20240712TMG10,7,9,5,2.0,2.0,41.0,0,1,1.4071682085587478,1.0069588459260643,-0.4178741522803305,1.40536346085984,-1.4409271967870902
20240712TMG11,7,10,5,2.0,2.0,41.0,0,1,1.4345260047974755,1.0843740242614042,-0.6760256287274856,0.1161683776776754,0.0922138891954286
20240712TMG12,7,11,7,0.0,2.0,41.0,0,1,1.289229106467746,0.9052067851541344,-1.1709234446091763,0.4840726374498343,-1.3903199958001218
20240713OMR01,8,0,5,3.0,2.0,48.0,1,0,1.3058522261964665,1.8774436345570984,0.1059759398624219,-0.2685854375745146,-0.3777486782596854
20240713OMR02,8,1,8,1.0,1.0,48.0,1,0,1.2634067289980364,1.0394744187593887,-1.6365755559856732,-0.5002463248696799,0.9831920802501696
20240713OMR03,8,2,1,1.0,1.0,48.0,1,1,0.6277205337501808,0.9016494922057328,-0.9219786281669032,-0.2154208052102543,0.1999680076779627
20240713OMR04,8,3,2,1.0,1.0,48.0,0,1,1.094454560609866,1.0690844412815286,0.7409251834632775,-0.3862155546440546,-0.0353996162702261
20240713OMR05,8,4,8,1.0,1.0,48.0,2,1,-0.9256720788701668,-1.2302249677774848,-1.5324888702459691,-0.9528600631933196,-1.798668387222587
20240713OMR06,8,5,2,1.0,1.0,48.0,0,1,1.8887872318242047,-1.8648125122302155,-1.6461703763410604,-0.7316966087626358,-1.453344839025507
20240713OMR07,8,6,8,1.0,1.0,48.0,2,1,-1.2793212283296889,-1.528463929171351,-0.20126353160184,0.140196526859854,-1.4150511185983552
20240713OMR08,8,7,2,1.0,1.0,48.0,0,1,1.486210629489852,1.1228423047505387,0.9741982697188106,-1.8511108247669,0.1188456721354018
20240713OMR09,8,8,2,1.0,1.0,48.0,1,1,-0.9610434770507889,-0.0613253718593253,-1.106717687151184,1.536096667156527,-1.1409652938638395
20240713OMR10,8,9,2,1.0,1.0,48.0,2,0,-0.5290844499636416,-0.7599443403372892,0.9217129508831295,0.2461642035711446,-0.7583649325305263
20240713OMR11,8,10,2,2.0,1.0,48.0,0,1,0.3784180698872281,0.4062918020627414,-0.2876393177996522,0.8701142653313736,1.081923156813952
20240713OMR12,8,11,8,1.0,1.0,48.0,0,0,1.3440389421315535,0.8596644790887188,0.7251012433835892,0.9489079248825047,-1.749999999999991
20240713KRT01,6,0,7,0.0,0.0,42.0,1,1,1.004928781073788,-0.4869293131258863,-1.8523346460329768,-1.4542288706066242,-0.9230994941263696
20240713KRT02,6,1,1,2.0,2.0,42.0,1,0,0.3824649722635064,1.371418167266823,0.3978579320696047,0.8902921506932593,-1.7334055600697549
20240713KRT03,6,2,1,3.0,3.0,42.0,1,0,0.458549471687588,0.5127390485377016,-1.0696611521193282,0.4302707535069573,0.1681301643023818
20240713KRT04,6,3,1,3.0,3.0,42.0,0,1,0.9269186046303856,0.7369323219897451,1.303182398512781,0.4039001395007174,-1.5433372164823576
20240713KRT05,6,4,0,3.0,3.0,42.0,0,1,1.3302805306179055,0.6553769891944401,-1.0582883231621916,0.9849499741872684,-1.3423121104280589
20240713KRT06,6,5,0,3.0,3.0,42.0,2,0,-0.0775503255686584,-0.3222813207337818,0.8840236756332459,-1.0913702169598885,0.0374871160179088
20240713KRT07,6,6,0,2.0,2.0,42.0,2,1,0.0470077640674296,0.1238043175531325,-0.3132583625823581,-1.074937647148568,-0.3589035762941967
20240713KRT08,6,7,3,3.0,3.0,42.0,2,1,0.272077074490272,0.3678264623634377,-1.4481646145016247,0.2062073061501399,1.1009637651263828
20240713KRT09,6,8,0,4.0,4.0,42.0,1,1,0.8803752178430139,0.8772182340016516,-1.720341803640928,-1.591776679441701,-1.2056070554261034
20240713KRT10,6,9,0,3.0,3.0,42.0,0,1,0.6391701895858306,1.0765005617084684,0.5269160904600516,-1.5514414953850812,-1.14053189702442
20240713KRT11,6,10,3,4.0,4.0,42.0,1,1,0.4675189134266688,-1.802619374683461,-1.0923698343024175,-0.0528265829043719,-0.4870881870470324
20240713KRT12,6,11,3,3.0,3.0,42.0,0,1,1.735270362343572,0.902164701883657,-0.266021536899891,-1.337476254749446,-0.7015169165828793
20240713FKO01,19,0,1,2.0,2.0,50.0,0,1,1.3260067422785302,1.4653607087045195,-0.4992420222774569,1.2255571298625805,-0.8581163303210326
20240713FKO02,19,1,1,2.0,2.0,50.0,2,0,-0.3585440022551564,-0.6190576707360951,0.6618160420255655,0.9754169864503736,-0.0631446025353508
20240713FKO03,19,2,1,2.0,2.0,50.0,2,0,-0.1741526096881003,-0.9148428444103002,0.0172749413208351,0.2923173418833862,0.1132277034144767
20240713FKO04,19,3,1,2.0,2.0,50.0,2,0,-0.7452513686307582,-0.0062609632270874,-0.3890430253599702,0.9404091239081834,0.3290137748686213
20240713FKO05,19,4,1,2.0,2.0,50.0,2,1,-0.5838480365705284,-0.020049849757415,1.8081783082045573,-1.68599419524822,-0.3362518797466586
20240713FKO06,19,5,1,2.0,2.0,50.0,1,0,1.004593032731696,0.6958673766307639,-0.4792781893980121,-0.1869432813075099,-1.7722938923963971
20240713FKO07,19,6,1,2.0,2.0,50.0,2,1,0.2978160811047935,0.4101415975457732,-0.1511313380764327,0.3390926622249787,0.8475793795260114
20240713FKO08,19,7,1,2.0,2.0,50.0,0,1,1.2093538973356734,0.5396060965798308,-0.2160638312398225,0.077216788691758,-1.9090778698766897
20240713FKO09,19,8,1,2.0,2.0,50.0,2,1,-1.1521911465767822,-2.026085599160962,0.3847365023357443,-0.3732943246916094,1.6316377931102397
