レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240814TSU07,17,6,0,4.0,2.0,40.0,1,1,-0.26859379677313,-0.9585839827266084,0.6346448690220058,-0.5845675770541084,-0.9195556568434354
20240814TSU08,17,7,0,4.0,2.0,40.0,1,1,0.2248426624329724,0.5066650289641692,1.434823050505866,1.049743697888739,-0.6099375455928318
20240814TSU09,17,8,0,4.0,2.0,40.0,0,0,0.6086880088215875,0.907657002640213,0.5025869642335239,-0.0489426750267882,-1.556329390637197
20240814TSU10,17,9,0,4.0,2.0,40.0,1,1,-0.3167036406663897,-0.3989996414213158,0.0474031458660583,-1.0563555382674767,-0.8544128218435499
20240814TSU11,17,10,0,4.0,2.0,40.0,2,0,-0.8550166393828043,-0.4678254813207048,-1.067338400631217,-1.1106311793457273,-0.8894600837060489
20240814TSU12,17,11,0,3.0,2.0,40.0,1,1,0.355596532002466,0.4370865527108489,-1.3316168566944664,1.555465542792955,0.241121411085201
20240814TKN01,11,0,8,2.0,0.0,40.0,1,0,0.8032989112353205,0.4133604068885341,-0.8674231799619128,-0.2945094494728253,0.1061190899945189
20240814TKN02,11,1,8,2.0,0.0,40.0,2,1,0.1509643938514661,0.0324839683686569,-1.1131701776690963,-1.2277262395743458,0.3806934938134466
20240814TKN03,11,2,8,2.0,0.0,40.0,0,1,1.45973275328734,1.3351441592080011,-0.0273038823275306,1.5789100799746236,1.1362790968683762
20240814TKN04,11,3,2,2.0,0.0,40.0,1,0,-0.1653614970525685,0.2417035795663834,0.5170757053624357,-0.0798465502673242,-0.9979654098963552
20240814TKN05,11,4,2,2.0,0.0,40.0,3,0,0.1757025850062353,0.4565012673143076,-1.0985155211258502,-0.6011795556718866,0.4767312946227876
20240814TKN06,11,5,2,3.0,1.0,40.0,1,1,0.075076699920634,0.1353424760263935,0.4637857130711978,-0.0582927353449854,1.3155870289605855
20240814TKN07,11,6,1,3.0,1.0,40.0,1,1,0.8250656303483366,1.3712715446681287,1.2955326305163988,-0.8205101169160481,0.9960238411119872
20240814TKN08,11,7,1,3.0,1.0,40.0,0,1,0.964234772534235,0.6693621279317942,0.3831600802046049,0.8648303409660508,0.3810003810005393
20240814TKN09,11,8,2,3.0,1.0,40.0,2,1,-0.5931699045844849,-0.8804514457864582,0.5358268958279668,-0.0792864561995477,0.4420122177473824
