レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240108KJM11,5,10,0,1.0,1.0,43.0,0,1,1.5460198970624364,1.2718878071647952,-0.1980648174141243,-0.7315138600186524,-0.2930969902746516,1.2416492408347224,-1.3100006469140606
20240108KJM12,5,11,2,1.0,1.0,43.0,0,1,1.6126439055685378,0.2976054892177589,-0.5670382212824542,-1.4282408875321546,-0.0488260613973434,0.1390475459713912,-1.2824729401064152
20240108MRG01,3,0,5,4.0,4.0,42.0,2,1,-1.070056124146872,-0.9588144289989234,0.3624684513487728,0.292123427279797,-0.96395795317953,-0.0138593639607918,-0.2752409412815618
20240108MRG02,3,1,5,3.0,3.0,42.0,2,1,-1.2169825275648145,-0.9740050226268429,-1.3403136031101766,-0.7095301091703032,-0.6458618588642288,1.7527839868549404,-1.3754957488406323
20240108MRG03,3,2,6,3.0,3.0,42.0,2,1,-0.230090256809592,0.0847197883658839,-0.0072943081023644,0.022116233134414,1.4181802902094576,0.7948822836460694,-0.4518480570575321
20240108MRG04,3,3,5,2.0,2.0,42.0,2,1,-0.0888259676420532,-0.3028856245487186,0.642324798159724,1.1011386197109247,1.211457881575461,-0.2032403106417465,0.5201564866102665
20240108MRG05,3,4,6,2.0,2.0,42.0,2,1,-0.7871989048018355,-0.6003295009133908,-0.3246649210927732,-0.583844903483467,0.4518892663809286,-0.361724963013831,0.1613743060919592
20240108MRG06,3,5,6,1.0,1.0,42.0,1,1,0.5007105003466585,0.9037114989592002,0.4000409262111465,0.0882599398647206,-0.4198387026784313,-1.226480791009408,0.7913873867197795
20240108MRG07,3,6,8,2.0,2.0,42.0,1,0,0.0386622664251656,0.111725021075676,0.0519816354457859,-0.3706433998343791,0.8341113552520039,0.348473261820042,-1.195228609334412
20240108MRG08,3,7,8,2.0,2.0,42.0,0,1,0.8549482580069887,0.9242782248783864,0.715974981700014,0.9008580328791976,0.5590464889999798,0.0092071258782907,-1.0426657383211733
20240108MRG09,3,8,2,3.0,3.0,42.0,0,1,1.3902926415043624,1.1380247490319644,1.157891674683929,1.5001228873489028,-0.3339661707191887,0.2082606144850795,-0.5270462766947408
20240108MRG10,3,9,2,3.0,3.0,42.0,0,1,1.0490783211419894,1.0322381833536418,1.059427552381773,1.360596040655202,-1.2552432037042889,-0.342728185008281,-1.9590766722368311
20240108MRG11,3,10,2,3.0,3.0,42.0,0,1,1.4896352119626113,1.2972930348395506,0.7577684999396408,1.242212134486167,-0.8019582042858419,-0.1503403670173246,-0.9166944890686992
20240108MRG12,3,11,1,2.0,2.0,42.0,0,1,1.48083555548645,1.0770394880225098,1.3301857872137943,1.07802154220279,-0.4625643244956461,1.6506817849988726,-1.2022292590254575
20240108NRT01,23,0,1,5.0,5.0,45.0,0,1,1.8294688505676333,1.7300638652479357,0.8248460025620342,0.8243653173916401,-0.6908878053593653,-0.3605207766098706,-0.0475866867266747
20240108NRT02,23,1,1,6.0,6.0,45.0,2,1,-0.0172441988956125,0.085573342062193,0.1681700842473077,-0.2419524199015225,-0.2776552069178006,1.509966907183567,-0.3821624130728021
20240108NRT03,23,2,1,6.0,6.0,45.0,1,0,0.8286495970572447,0.6703571878706491,-1.2658730783748176,-1.1232951334292365,0.7472168891480715,0.0055542507170494,0.0
20240108NRT04,23,3,1,6.0,6.0,45.0,1,0,1.143004983582273,1.248207290402365,0.6542644793832305,0.7166364818888057,-0.0930157628932378,0.1998126144743953,-0.3944831338723446
20240108NRT05,23,4,1,6.0,6.0,45.0,1,1,0.9656702895562336,1.1176901962582224,1.3764775112626273,1.756778456675199,-0.985138297659741,1.3051630282837283,-1.395506844519114
20240108NRT06,23,5,1,6.0,6.0,45.0,2,1,-0.3423581223859082,-0.2935128346869795,0.2369205473155871,0.031751963090209,-0.760980059465123,-1.5879268875089607,-0.4264014327112286
20240108NRT07,23,6,1,6.0,6.0,45.0,2,0,-0.1833167668742845,-0.6732520779869365,-0.0231740706358057,-0.7480107036403806,-1.8369504776553156,1.2468929283785817,-0.2083111925889871
20240108NRT08,23,7,1,6.0,6.0,45.0,2,1,0.5178588001719676,0.35196938922406,0.740977945860624,1.0018836764827548,-0.6788057612079238,-1.2491795872858786,1.610174144510606
20240108NRT09,23,8,1,6.0,6.0,45.0,2,1,-0.0220445408005269,0.0485267740647428,-0.6147569681152831,-0.4974734747913391,-1.1454726373905162,-0.2221402482045427,-0.4343722427630812
20240108NRT10,23,9,1,4.0,4.0,45.0,2,1,-0.2107897541806362,0.1194235178295845,0.6085788340082176,0.5297442381496597,-0.4722134142728581,-0.8807124160149269,0.8078161199099859
20240108NRT11,23,10,1,4.0,4.0,45.0,1,1,1.122454242510672,1.056862500551446,0.4299342827227521,0.2726949697055688,-0.8912759564221931,0.3969432833791643,0.461265604014452
20240108NRT12,23,11,1,4.0,4.0,45.0,0,1,1.558104890160957,0.4486604423197389,-1.9848157515720424,-1.8379708951591065,-0.299731524324173,-0.3039743910332306,-0.1919177233165868
20240108AMG01,10,0,1,4.0,0.0,49.1,2,0,-0.4709461798568587,-0.637781095700166,0.5968382197872475,0.2690442446878089,-0.9334641966008282,0.3856120571151857,0.5538899305834125
20240108AMG02,10,1,7,0.0,0.0,49.1,2,1,0.6285779845058299,0.4295808804982146,0.9210736766146144,1.083772299100035,0.4541525242180039,-0.5388361508390044,-1.1009637651263444
20240108AMG03,10,2,8,3.0,0.0,49.1,2,1,0.7469480258507597,0.5727587653049443,0.9038994784715512,0.8330469039086481,1.2135156118142196,-1.785887084301064,-1.43912418900266
20240108AMG04,10,3,8,2.0,0.0,49.1,1,1,1.18485493207036,1.0384803292325175,1.104537552670208,1.2698109820738088,0.054864138101764,-0.3462286995916747,0.0399936015355968
20240108AMG05,10,4,7,0.0,0.0,49.1,0,1,1.46031643232414,1.2701664626660574,0.9585640039838946,1.3007896227945537,0.8047140682524186,-1.590572450290114,-1.1965648071908197
20240108AMG06,10,5,8,2.0,0.0,49.1,1,1,0.6641476914086094,0.763870972480387,1.0013524552094697,0.7932779470553859,-1.3439721115549894,0.2221772926064016,0.423789689762979
20240108AMG07,10,6,4,2.0,0.0,49.1,0,1,1.3310108554706186,1.5855359358741097,1.280466611921571,1.5575220401900405,0.3389387870878184,1.214631848725206,-0.6870053865727405
20240108AMG08,10,7,7,0.0,0.0,49.1,1,1,0.905369007826317,1.0776750981421526,0.2057592731751196,0.4779021834231745,-1.6691414893582854,1.2163230794201332,1.048261328097256
20240108AMG09,10,8,8,1.0,0.0,49.1,2,1,1.403969212344836,1.3725223348875322,-0.9520442343736928,-0.5821859822649857,-0.141270884546327,0.9856688181615232,0.5536102382055209
20240108AMG10,10,9,5,3.0,0.0,49.1,0,1,0.521289980533029,0.7063167847865255,-0.8761849185977216,0.6019600893860569,-0.3516571478621565,-0.279693153747832,-0.6201736729460353
20240108AMG11,10,10,5,2.0,0.0,49.1,1,1,0.3027556729930082,0.3629369976601613,0.5593707288942859,0.9345657202111328,0.2149820293640377,0.2286141595330016,-1.5943703480442464
20240108AMG12,10,11,4,2.0,0.0,49.1,0,1,1.63855177299745,1.628870726709723,0.7480673501274442,0.933122737945554,0.1278576180260443,0.0457145770180019,-0.5552343323106785
20240108BWK01,0,0,2,1.0,1.0,47.0,2,1,0.5325901556318379,0.368758667188206,1.1402224995765649,1.4169952091625846,0.8822524064907866,-0.1149796523500506,-1.7488819468582288
20240108BWK02,0,1,8,2.0,2.0,47.0,1,1,0.6291230983951601,1.0374884923989287,0.4981853351215063,0.5552902556546601,0.2155338614996244,1.6820864006462175,-0.7340252743933711
20240108BWK03,0,2,3,2.0,2.0,47.0,2,1,-1.1515232802932982,-1.168938387096874,0.3144557728008045,0.2298571701892424,-1.1705694776457445,0.9509028344786434,-1.4970089701046203
20240108BWK04,0,3,0,1.0,1.0,47.0,2,1,0.0856337724962363,-0.2874426057233903,0.4987249938771472,0.4805945196393563,-0.2349066793235418,0.4452668446937836,-1.1070186069251045
20240108BWK05,0,4,1,1.0,1.0,47.0,1,1,0.61738622017978,0.420880987900343,0.1036442747850503,0.2398778513707131,0.4231819956835811,0.7471253912931536,-1.2751965049066345
20240108BWK06,0,5,2,3.0,3.0,47.0,0,0,1.2414049289732874,0.985429059316899,1.0855708105075963,0.980132819592989,-0.4060979604057753,-0.7454786128630103,-1.1141853233227936
20240108BWK07,0,6,6,5.0,5.0,47.0,1,1,0.9786902773998966,0.6977657396528719,0.5491033814397516,0.6700024523164995,-1.116135965584338,-1.0517041681547212,-1.3187609467915715
20240108BWK09,0,8,2,2.0,2.0,47.0,2,1,0.2491237294910865,-0.1409695435780089,0.8397127185320168,0.8670480982040292,0.811296123161251,-0.4280886015214468,-1.1226827987756345
20240108BWK11,0,10,6,2.0,2.0,47.0,0,1,0.4894419681539186,1.416698041420809,0.0942624538491805,0.0204513079477874,0.5271530583622888,1.3860042766294978,-1.098295764250973
20240108BWK12,0,11,0,2.0,2.0,47.0,0,1,1.8672312670313151,1.806593905905717,1.7947753653517553,1.806181786370656,-0.4907792691222259,-1.228540762577886,-0.8292933793901667
20240108TSU01,17,0,6,2.0,1.0,40.0,0,1,1.261417912657247,1.3811641688154468,1.211063015812865,1.3603793783508291,0.7105562778112359,1.4811946465531085,-1.3378917511889887
20240108TSU02,17,1,6,2.0,1.0,40.0,2,1,1.1159512303360348,1.2411686585369408,0.2370198876419309,-0.0059757553564025,1.808271834924713,1.073122560999486,-1.2996881122751065
20240108TSU03,17,2,6,3.0,2.0,40.0,2,1,-0.5315185899167476,-0.2360345704752287,0.4540706505861391,1.0766810079224352,-1.360100474440244,0.5942476427594647,-0.711568066964821
20240108TSU05,17,4,6,3.0,2.0,40.0,0,1,1.4717680047250166,1.392044539227182,1.1737251937694753,1.016905641542599,0.2360060463978376,0.1475125946239035,-0.3265986323710766
20240108TSU06,17,5,6,3.0,2.0,40.0,2,1,-1.4871060283151,-1.2925025112716544,-1.252236472339619,-1.173807358156263,-1.4523529337791643,0.8484340250857503,1.254331069100309
20240108TSU07,17,6,6,3.0,2.0,40.0,2,1,0.0872352466617882,0.1191759481450082,-0.1433201013084585,-0.5895137043546675,-0.5482270052862958,-0.9257994705875447,-0.235382230023349
20240108TSU09,17,8,6,3.0,2.0,40.0,1,1,0.2886596095502654,0.3115624859939616,0.6577179704886006,0.2537294620246551,-0.5254316441478842,-0.9040310510461752,0.6009529580450599
20240108TSU10,17,9,5,2.0,1.0,40.0,1,0,-0.5711748098526116,-0.5008524691595392,-0.197860943028092,-0.367717534802029,-1.6534746253104702,-0.6891271669412706,0.7195620945013251
20240108TSU11,17,10,6,4.0,2.0,40.0,1,1,-0.2296792318892555,-0.1698530478137341,-0.2387896737836503,-0.0125623882031366,0.820978942886189,-0.965727777318474,0.704594848625239
20240108TSU12,17,11,6,3.0,2.0,40.0,0,1,0.8694739100757367,0.0364344113046461,1.2045663777556237,1.325573172662571,0.5485965190763634,-0.245699203269104,0.8451542547284928
20240108GMG01,22,0,8,3.0,1.0,41.3,2,1,-0.1348625188762578,-0.22481829719205,0.0256794168250116,-0.1628111974011847,1.1249819995857333,-1.579489431584565,0.2613541867446721
20240108GMG02,22,1,8,3.0,1.0,41.3,2,1,-1.0241990957562075,-0.663046887954486,-1.1665206583602366,-1.1308304562865938,-0.4628452761893608,-0.950197205467451,0.8093702576100429
20240108GMG03,22,2,8,3.0,1.0,41.3,2,1,-0.8585369282689501,-0.7445470290580983,-0.9636857408319952,-1.0789948876221054,0.091951227036279,0.8094676996264321,0.0336260328604834
20240108GMG04,22,3,8,4.0,3.0,41.3,2,1,0.4251731475314977,0.4203104514699031,-0.0730492190757634,0.0281129566714645,-0.6060117481709659,1.5432890803810928,-0.4660456861299125
20240108GMG05,22,4,8,4.0,3.0,41.3,1,1,0.4772768331638817,0.7531220915429008,0.8408335383216227,1.4099208736430262,-0.910840541326226,-0.3855839582214589,0.1573291938818835
20240108GMG06,22,5,8,3.0,1.0,41.3,2,1,0.233990949539333,0.1762552524752944,0.4639945733537523,0.2731263770366419,-1.500956283710677,-0.484114958852581,-0.262409812125461
20240108GMG07,22,6,8,3.0,1.0,41.3,1,1,0.5384415272207398,0.3239245515401704,0.6338011103295033,0.4084468383546326,0.952823637455075,1.162397104670069,0.1582017973232476
20240108GMG08,22,7,6,3.0,1.0,41.3,0,0,0.978575761208755,0.7534708542281194,1.648163337334484,1.5976185920364854,-0.8731619439978252,0.5477632009314646,-1.915186395967172
20240108GMG09,22,8,8,3.0,1.0,41.3,0,1,0.6074566413385144,0.7198245501120818,0.452550356227443,0.2955427001936935,1.5903640559287555,-0.9714556678220426,-0.2005462296299643
20240108GMG10,22,9,8,3.0,1.0,41.3,0,1,0.5553538847181014,0.3647877268268585,1.3202738146963058,1.686304584070378,-0.4729741580012507,0.3089625875924556,0.7595545253127343
20240108GMG11,22,10,8,2.0,1.0,41.3,0,0,0.4442187741171252,0.0947608440853268,0.8335105440388633,0.4492189554150027,-0.2026330569123973,0.0900389191676593,0.0303448564517089
20240108GMG12,22,11,8,3.0,1.0,41.3,0,1,1.0725167502901,0.8265028383986026,0.7110080728923235,0.3464413676564047,1.6483947088972992,1.5401097389512588,-0.8203510315295895
20240108HMN01,18,0,2,3.0,2.0,42.7,2,0,-0.2803063524717412,-1.0807623978084806,0.6618461647704286,0.6463232356160314,0.4601077010704031,-1.3048686248197825,1.3795481699285332
20240108HMN02,18,1,2,4.0,2.0,42.7,2,0,-1.0037798131456386,-1.2731660459981144,-0.5873295805754652,-0.62851699569769,-0.350067501449864,-1.0919403891630357,0.1702362015688211
20240108HMN03,18,2,2,6.0,3.0,42.7,2,1,-0.3950868439748379,-0.4793015522619029,-0.2301874855058251,-0.9024778865054124,1.454985284486095,-0.9685716549984154,0.458563380386821
20240108HMN04,18,3,2,6.0,3.0,42.7,2,0,-0.5189357927879376,-0.6344792912867426,0.1039725605670955,-0.369028235074374,0.7821767191070427,1.6560494975202,-1.235080454388922
20240108HMN05,18,4,2,6.0,3.0,42.7,0,1,1.6299405238544526,1.4989881676990422,1.254737833515006,1.4674741645295462,-1.225774425930696,1.6142834259942935,-0.8742239639112438
20240108HMN06,18,5,2,6.0,3.0,42.7,1,0,0.6605357702026744,0.6306422370226159,0.5623267002607609,0.4305031724940644,-0.8751953172228223,0.4690384068350747,1.3422474087348233
20240108HMN07,18,6,2,7.0,3.0,42.7,2,1,-0.9037026758582688,-0.6865477616932293,-1.643011619140672,-1.5392773466298124,-1.2485730522128349,0.2512002857460234,1.458029608799519
20240108HMN08,18,7,2,7.0,3.0,42.7,2,0,-0.6156094337672462,-0.5492585955703205,-1.6367483309716355,-1.678670464317675,0.1830290013378194,-1.718620435566374,-0.712832435640258
20240108HMN09,18,8,2,6.0,3.0,42.7,2,1,-0.3791736884666553,-0.4638898921253485,-0.0744431533245527,-0.4189077065719295,0.8695657091387702,-0.4080146241302919,0.523497103145988
20240108HMN10,18,9,2,5.0,3.0,42.7,1,1,0.756720356752758,0.9600222138595296,1.6057841731604567,1.1683534549748784,0.5332773634621163,-1.167411498638961,0.5085476277156242
20240108HMN11,18,10,2,5.0,3.0,42.7,0,0,0.454440527469523,0.8227717043954554,-0.7030650628937752,-1.1455273739900056,1.4389003977178478,-0.7134228591476153,0.5590169943749824
20240108HMN12,18,11,2,6.0,3.0,42.7,0,1,1.549428063769879,1.4040100237571986,1.2149548522284233,1.561878527793569,-0.2965034976646374,0.3858352527259168,0.3454408611617355
20240108HWJ01,12,0,3,2.0,3.0,37.0,2,0,-0.2366266610210309,-0.4609489914294274,-1.7881029719478534,-1.4903504781758077,-0.2577049723732117,-1.0491185175839,-0.1712748426008672
20240108HWJ02,12,1,4,3.0,3.0,37.0,2,0,0.1013932931866867,0.6773351863508262,0.0708212455717341,0.2172913283509749,-0.5549566758496279,-1.5971087130931685,0.18556740475631
20240108HWJ03,12,2,4,2.0,3.0,37.0,3,1,-1.408084790788929,-1.4175916765860608,-1.6910382300004567,-1.7038477266865717,-1.3738952817002317,0.682821840571643,-1.0024019668042707
20240108HWJ04,12,3,4,2.0,3.0,37.0,2,1,-0.5713862578503889,-0.8071046570096058,-0.7231522543902764,-0.8354690119239673,-1.0013995529093722,0.541886982356845,-1.6032268683618314
20240108HWJ05,12,4,3,3.0,3.0,37.0,2,0,-0.7076685344280267,-1.2434118908163825,-0.3528143073547702,-0.7721540383068618,-0.7916739310039635,-0.9518371490884692,-1.1268325931575918
20240108HWJ06,12,5,3,4.0,3.0,37.0,2,1,0.1177010671948862,0.1516229294996282,0.4017192639696614,0.8811471564401864,-0.4639717654342377,1.2773553074759283,-0.3726779962499684
20240108HWJ07,12,6,4,2.0,3.0,37.0,1,1,0.6021747277837707,0.7502400886972904,0.8526707260045605,0.964639120824431,-0.4415371806873872,0.6460257447832201,-1.377526042118963
20240108HWJ08,12,7,3,3.0,3.0,37.0,2,0,-0.4194108814938256,0.1279240973849001,-0.8646534463697955,-0.6484544678562129,-0.9607165793515412,1.0875914009518777,1.1736911946539443
20240108HWJ09,12,8,3,4.0,3.0,37.0,2,1,-0.7078082469645389,0.0939426161340512,0.2015191763873794,0.080200249648999,-1.215007772780333,1.8154748658341828,0.4351941398892429
20240108HWJ10,12,9,3,3.0,3.0,37.0,0,1,1.1893847847224222,0.919037690039549,1.6693688714833756,1.4284729291419704,-0.5654235740334713,1.1268496747000436,-1.6508256192661004
20240108HWJ11,12,10,4,3.0,3.0,37.0,0,1,1.3605453562095695,1.837592652586896,1.478181220785984,1.1756336500018814,-0.0923826225062169,0.8930814193277559,-0.5294044373595359
20240108HWJ12,12,11,3,3.0,3.0,37.0,1,1,0.1921405896745336,0.6052988000071241,-0.9268755856600668,-0.4229456320340497,1.9208420271048603,-0.3368094320624447,-1.5481457173799529
20240108TDA01,14,0,0,5.0,4.0,37.0,2,0,-0.2555900507776783,-0.2265338258728545,-1.2729076269584676,-1.133164949914873,0.7755649475788793,-0.8023524730912066,0.5235673853646177
20240108TDA02,14,1,0,4.0,3.0,37.0,2,1,-0.1473806921257266,-0.3274158894600202,-0.0450260927831174,-0.2113668262411689,-0.3567736412681337,-0.0249871031306671,-0.118179864811764
20240108TDA03,14,2,0,5.0,4.0,37.0,0,1,1.1101536560426146,0.9905022835791196,1.044529005444443,1.114203295808515,-0.9839207538305792,-1.0335680397221216,-0.8366600265340804
20240108TDA04,14,3,0,5.0,4.0,37.0,1,1,0.1369065916986902,0.1981882682623031,-0.0726593786604384,-0.0315014614205389,0.8393403696338205,-0.6800735471205789,0.4420122177474176
20240108TDA05,14,4,0,5.0,4.0,37.0,0,1,1.157817100368412,1.21591469867735,0.5077376480202215,0.4049753842476639,-0.8727242188894,-0.2371781491201351,-1.1707322644771123
20240108TDA07,14,6,0,6.0,5.0,37.0,0,0,1.85687421374489,1.957567975022072,0.8880844163128375,1.0025436039010864,1.0255959880182262,-1.0704789857641688,1.0520196063421714
20240108TDA08,14,7,0,5.0,4.0,37.0,1,0,0.3335316507044083,-0.0109291834087798,-0.6520683941320178,-0.7983549822486647,1.196660503804093,0.1313314126673779,0.9644856443408248
20240108TDA09,14,8,0,4.0,3.0,37.0,1,0,0.1023028882478534,0.0021784570446627,0.1343154631753733,0.3937087367544202,-1.7762596175934962,-1.2354639718242606,0.6433562658187356
20240108TDA10,14,9,0,6.0,5.0,37.0,2,1,-1.259426029071493,-0.2383589342818281,-0.8807712680661156,-0.3318939998462196,0.2394147263241875,-0.6222127384749362,-0.4999999999999887
20240108TDA11,14,10,0,4.0,3.0,37.0,0,1,0.959611150103908,-0.2185917364794994,0.9725835400446108,0.972772914769788,1.090713139243792,1.6661094844938047,1.707825127659941
20240108TDA12,14,11,0,5.0,4.0,37.0,0,1,1.4167517833283512,1.6407824610112147,1.1428453269177763,1.0540633489322897,0.0595034741449262,1.6049728771009355,0.6877303054053798
20240109ASY01,20,0,5,2.0,2.0,50.0,1,1,1.4761929764963513,1.4255166632422205,0.8428782258153781,1.1797577366339227,1.4782603936152048,0.265143631588341,1.0251804840493297
20240109ASY02,20,1,5,1.0,1.0,50.0,1,0,-0.0172879034934059,0.0699576805833878,-0.0705835239649159,-0.4357055722246162,-0.0962270645755605,0.8544112959628364,1.1415741278435287
20240109ASY03,20,2,5,2.0,2.0,50.0,0,1,0.9003728652341672,0.7980456430621956,0.5338083245509527,0.8795324538891295,-0.5733354009793294,0.5291689059000615,1.4664711502135306
20240109ASY04,20,3,5,3.0,3.0,50.0,0,1,0.5450666364571571,0.4753704491409769,1.2491346133616243,1.3186325952853597,0.3240978691523509,-0.2853795173024662,-0.2058467423981495
20240109ASY05,20,4,5,2.0,2.0,50.0,1,1,0.19154191121117,0.6110214355252314,0.7169990802192622,0.8088608698468047,0.1838770046361356,-0.5864238414705785,0.3210806495339599
20240109ASY06,20,5,6,2.0,2.0,50.0,2,1,-0.312645193938779,-0.2109343617268558,0.1349197559765475,0.0859605122383325,0.7698543972296907,1.8649842652944064,1.0138937495022795
20240109ASY07,20,6,4,3.0,3.0,50.0,2,1,0.7247094585191163,0.786799088594449,1.458988024914284,1.272811176966285,-0.3209116340098572,0.7435771511755392,1.5000000000000444
20240109ASY08,20,7,4,3.0,3.0,50.0,2,1,-1.147812117184927,-0.9060494885417892,0.1124989931385163,-0.3345406814385361,-0.8536128840571064,-1.353432857521519,1.3975424859373695
20240109ASY09,20,8,3,2.0,2.0,50.0,0,1,0.8563474539459994,1.008696025480614,1.0928849915599952,1.3534779971195805,0.7560280685777602,0.2528820228748736,-0.5015698625755316
20240109ASY10,20,9,3,4.0,4.0,50.0,0,1,0.8721873698805565,1.0902333213865432,1.6517141177701085,1.0961301079962862,0.5293342220638385,0.9728776925508064,0.6017934765940708
20240109ASY11,20,10,3,4.0,4.0,50.0,0,1,0.5021123653509947,0.3898660938270597,0.7802794776130884,1.0548867470837464,-0.8606646394392693,0.4656758563856796,1.6666371061919665e-14
20240109ASY12,20,11,3,3.0,3.0,50.0,0,1,0.9883680667303204,0.4291322880932974,0.846802219318197,0.6916880038947887,-1.4824137506881192,-1.2158170917018345,-0.2499999999999942
20240109WKM01,21,0,1,3.0,3.0,41.0,2,1,0.9286112429750732,1.2837355703253956,0.7844597941822073,1.077098292695514,1.6794076797211557,-1.1645498024075036,-0.6129559760709896
20240109WKM02,21,1,1,3.0,3.0,41.0,2,1,-0.1591681327956841,-0.119729047752869,-0.4315581911027992,-0.616230524380074,0.1863262602657189,1.439110706114511,-0.8452170797986466
20240109WKM03,21,2,1,3.0,3.0,41.0,2,1,0.4388923930916981,0.3134043100224528,-0.1952410514267143,0.1891664925550155,-0.4078921507783081,1.5929115617529872,-0.5866353802806757
20240109WKM04,21,3,2,3.0,3.0,41.0,2,0,-0.2249701079579496,-0.3934896252251473,0.5869506004055911,0.7242692312817078,0.7043179288276624,0.9767843537504232,0.0522708373489396
20240109WKM05,21,4,2,2.0,2.0,41.0,0,1,1.565190353922582,1.777132400632844,1.3182242954673329,1.7656916984031956,-0.102204899708712,-0.8748182753922519,0.309426373877649
20240109WKM06,21,5,2,2.0,2.0,41.0,2,1,-0.3881184912145277,-0.4992820647373045,0.3281841084542108,0.1797620030528819,-0.5642268355703224,0.5864904392166534,0.6709313001521231
20240109WKM07,21,6,2,1.0,1.0,41.0,1,1,0.5550414517390408,0.2643314724332356,0.5947715143706912,0.7012808797347339,1.1176198307743284,1.0538904909522,-0.163299316185549
20240109WKM08,21,7,2,1.0,1.0,41.0,1,1,0.5966304297870267,0.5470809365518737,0.7606765911632029,1.0094284867575534,-0.2455983020964086,-1.0526704871777666,-0.2752409412815762
20240109WKM09,21,8,7,0.0,1.0,41.0,1,0,0.7281943011654872,0.4779685553192249,-1.397571307168152,-0.7469463345958824,-0.339244599521554,1.0785987648507704,0.3352007615769883
20240109WKM10,21,9,7,0.0,1.0,41.0,1,0,0.3288506955723134,0.2038909921840607,0.8051947886440655,0.8872208414536132,-1.5142055087660922,1.496564682388871,1.5118578920369248
20240109WKM11,21,10,6,1.0,1.0,41.0,1,0,0.2781886502736906,0.4926112832851533,1.0263408665148903,-0.3581980976307204,-1.6776022876581844,0.5018467958187439,0.4836759392144381
20240109WKM12,21,11,4,2.0,2.0,41.0,0,1,1.390803631300854,1.5041987392734553,0.8349200922437873,1.0722168519591144,-0.6411684238908605,-0.0125842627996465,-1.193490094073316
20240109TKY01,13,0,0,1.0,1.0,45.0,0,1,1.4068141294061214,1.557000457512765,1.2513796672393849,1.6523297133171329,0.0274281068111155,-0.4604823508098891,-0.4349491211178739
20240109TKY02,13,1,3,1.0,1.0,45.0,1,1,0.794535099288959,0.4934080571907048,1.2324292925654208,1.1933538520952378,0.140009277774848,-0.9965260142884076,0.2877772315344819
20240109TKY03,13,2,0,1.0,1.0,45.0,1,1,1.134628672927834,1.1873430091266182,1.521557844165596,1.669895027539208,0.5458048408542927,1.154248937225027,-0.2672612419123684
20240109TKY04,13,3,0,1.0,1.0,45.0,0,1,1.0693910450958095,1.2337074356884257,1.0617247998339985,1.4059863256724432,0.161458642312902,1.5972161966169298,0.4428074427700585
20240109TKY05,13,4,0,1.0,1.0,45.0,0,1,0.792721077609981,0.96894800520546,0.963263025135672,1.0963831912999535,-1.3568877008485725,1.9209820500511772,-0.3053524082762365
20240109TKY06,13,5,1,1.0,1.0,45.0,2,0,-1.0264153642807727,-0.9964006057912173,-0.4609494062190199,-0.4972461669140592,0.6602987601261036,1.0745629209961132,-0.1735525336251521
20240109TKY07,13,6,1,1.0,1.0,45.0,2,1,-0.5778545864645802,-0.3299446709515946,0.0186057856038355,-0.1729674507183068,0.1526836303728107,-0.5857061491478522,0.8660254037844446
20240109TKY08,13,7,8,2.0,2.0,45.0,2,1,-0.1396581470481508,-0.3128590171221598,-0.1945263338734782,-0.4144840794380791,0.7955924097269067,-0.7573831440402768,-0.3633362097563604
20240109TKY09,13,8,2,1.0,1.0,45.0,2,1,0.0861687395896589,0.0918617906108266,0.0257834054845991,-0.0763033523965877,-0.4458639768001674,-0.8873424257088733,-0.9054490911587204
20240109TKY10,13,9,1,2.0,2.0,45.0,2,1,-0.1988266846046951,-0.0935382754203519,0.5846922321710114,0.4211806530909665,0.3508902821824155,-1.3969781021991636,-0.912870929175285
20240109TKY11,13,10,8,2.0,2.0,45.0,2,1,0.0708572024530738,0.0056767877549503,-1.0457148618065228,-1.086500993955284,-1.295906018829564,-0.2585998692894928,0.2264554068288949
20240109TKY12,13,11,8,2.0,2.0,45.0,0,1,1.400049706789134,1.2107246990792448,1.6160396603658298,1.6111927581794137,-1.2742680980818548,-1.710521587061822,-0.7135554507215318
20240109KJM01,5,0,6,1.0,1.0,43.0,1,1,1.0663675536692698,1.3915536701969191,0.9764136404396184,1.3531185225352405,-0.7705797980724005,-0.6235091701357989,-1.3634420996046548
20240109KJM02,5,1,6,1.0,1.0,43.0,2,1,0.4621334972544057,0.8940434286197861,0.4217149075707923,0.6136127649324465,-1.672161313436384,0.5543056784677046,1.849431807326308
20240109KJM03,5,2,4,3.0,3.0,43.0,2,1,0.0126364742951931,-0.297997719734947,0.7850841992911302,0.8520932957701647,-0.7029495814013446,-1.280735260412689,0.6662136141735221
20240109KJM04,5,3,3,4.0,3.0,43.0,2,0,-1.2921536825218891,-1.2685116259012308,-0.1511021012801705,-0.8480044867806973,-0.9307858787444634,-0.3952216703793613,-1.8796992721727384
20240109KJM05,5,4,3,4.0,3.0,43.0,2,1,-1.139589340800052,-1.1551015620624032,-1.3640675937034692,-1.1077998284732111,1.1433729300266051,1.3531837484900535,0.2988387303682652
